,loss,mse,val_loss,val_mse,lr
0,9.966917876798543e-06,9.96691596810706e-06,6.314199893700612e-06,6.314200163615169e-06,4.999999873689376e-06
1,9.891484506111428e-06,9.891484296531416e-06,6.3808211287382175e-06,6.380821560014738e-06,4.999999873689376e-06
2,9.729613776692019e-06,9.729614248499274e-06,6.795515706002216e-06,6.795515218982473e-06,4.999999873689376e-06
3,9.682995608831661e-06,9.682994459581096e-06,6.341724961643078e-06,6.341724656522274e-06,4.999999873689376e-06
4,9.611241606023003e-06,9.61123987508472e-06,6.320721343311767e-06,6.320721240626881e-06,4.999999873689376e-06
5,9.575836909271325e-06,9.575835065334104e-06,6.333694754205006e-06,6.33369427305297e-06,4.999999873689376e-06
6,9.50225701513533e-06,9.502257853455376e-06,6.695574396167837e-06,6.695574484183453e-06,4.999999873689376e-06
7,9.560376003433851e-06,9.56037638388807e-06,6.44234635934305e-06,6.442347512347624e-06,4.999999873689376e-06
8,9.522857872679766e-06,9.522856998955831e-06,6.43216887012034e-06,6.432169811887434e-06,4.999999873689376e-06
9,9.480467950273946e-06,9.4804681793903e-06,6.38927489959432e-06,6.389275313267717e-06,4.999999873689376e-06
10,9.451698764522149e-06,9.45169995247852e-06,6.548530173829697e-06,6.548530109284911e-06,4.999999873689376e-06
11,9.349784937100223e-06,9.349782885692548e-06,6.3653678015755085e-06,6.365368335536914e-06,9.999999974752427e-07
12,9.329640195734722e-06,9.329640306532383e-06,6.365046048754706e-06,6.3650459196651354e-06,9.999999974752427e-07
13,9.32882647111855e-06,9.328824489784893e-06,6.371205525342262e-06,6.371205472532893e-06,9.999999974752427e-07
14,9.32521172221496e-06,9.325215614808258e-06,6.374589183026053e-06,6.374589247570839e-06,9.999999974752427e-07
15,9.317912638157342e-06,9.31791146285832e-06,6.382793593905761e-06,6.382792889780831e-06,9.999999974752427e-07
16,9.31171984305645e-06,9.31171962292865e-06,6.406203183653434e-06,6.406203738151817e-06,9.999999974752427e-07
17,9.321515289112096e-06,9.321516699856147e-06,6.395811173969114e-06,6.395811396942008e-06,9.999999974752427e-07
18,9.308875092582451e-06,9.308876542490907e-06,6.438138370867819e-06,6.438138370867819e-06,9.999999974752427e-07
19,9.31504878242453e-06,9.315047464042436e-06,6.369826414518156e-06,6.369825769070303e-06,9.999999974752427e-07
20,9.30263686842299e-06,9.30263468035264e-06,6.405059928276329e-06,6.405060048564337e-06,9.999999974752427e-07
21,9.302967041415071e-06,9.30296846490819e-06,6.38772697481815e-06,6.387726898537949e-06,9.999999974752427e-07
22,9.294360393627802e-06,9.294359188061208e-06,6.399377587278591e-06,6.399377070920309e-06,9.999999974752427e-07
23,9.28897818412063e-06,9.28897952690022e-06,6.402887814352477e-06,6.402886810974451e-06,9.999999974752427e-07
24,9.287452843187063e-06,9.287452485295944e-06,6.403552798738313e-06,6.403551651601447e-06,9.999999974752427e-07
25,9.298248216022604e-06,9.29824909690069e-06,6.396168781418143e-06,6.396168828359805e-06,9.999999974752427e-07
26,9.2775624245505e-06,9.277562639908865e-06,6.387810052758375e-06,6.387809207808459e-06,9.999999974752427e-07
27,9.290915784070507e-06,9.290917660109699e-06,6.396924289865344e-06,6.3969241637096275e-06,9.999999974752427e-07
28,9.285117157883162e-06,9.285116902901791e-06,6.389060616774875e-06,6.3890615820128005e-06,9.999999974752427e-07
29,9.276980508818099e-06,9.276977834815625e-06,6.387900365582262e-06,6.3879001572786365e-06,9.999999974752427e-07
30,9.289388524356266e-06,9.289388799516018e-06,6.391430581002609e-06,6.391430815710919e-06,9.999999974752427e-07
31,9.273183341655982e-06,9.27318433241453e-06,6.373529821200552e-06,6.373531050485326e-06,9.999999974752427e-07
32,9.281024089609891e-06,9.281025995733216e-06,6.43931288645798e-06,6.43931389276986e-06,9.999999974752427e-07
33,9.25445543124191e-06,9.254456017515622e-06,6.386932193802955e-06,6.386932000168599e-06,9.999999974752427e-07
34,9.258807864364083e-06,9.258807040168904e-06,6.378222969355955e-06,6.378222678904422e-06,9.999999974752427e-07
35,9.253275879533574e-06,9.25327549339272e-06,6.388254833807643e-06,6.388254860212328e-06,9.999999974752427e-07
36,9.256166152987338e-06,9.25616859603906e-06,6.3858623229128665e-06,6.385861979651963e-06,9.999999974752427e-07
37,9.246291214655008e-06,9.246289664588403e-06,6.381954373805896e-06,6.381954790413147e-06,9.999999974752427e-07
38,9.238935488595468e-06,9.238936399924569e-06,6.371316263656838e-06,6.37131688563386e-06,9.999999974752427e-07
39,9.266132686131185e-06,9.26613029150758e-06,6.386518027518891e-06,6.3865181800792925e-06,9.999999974752427e-07
40,9.279021209659702e-06,9.279020559915807e-06,6.378178304364537e-06,6.378178568411386e-06,9.999999974752427e-07
