,loss,mse,val_loss,val_mse,lr
25,9.258450301053044e-06,9.258450518245809e-06,6.5011813515617e-06,6.50118045086856e-06,9.999999974752427e-07
26,9.246301008507798e-06,9.246301488019526e-06,6.502029335083095e-06,6.502029918920016e-06,9.999999974752427e-07
27,9.25122050772429e-06,9.251220035366714e-06,6.512299176158136e-06,6.512299478345085e-06,9.999999974752427e-07
28,9.24655038065513e-06,9.246547961083706e-06,6.501794782267215e-06,6.501794359792257e-06,9.999999974752427e-07
29,9.240401807945575e-06,9.240401595889125e-06,6.497657810658923e-06,6.4976579778885935e-06,9.999999974752427e-07
30,9.244470968872032e-06,9.244468856195454e-06,6.516329871843599e-06,6.5163303588633426e-06,9.999999974752427e-07
31,9.23329799504196e-06,9.233297532773577e-06,6.491956889564584e-06,6.49195681035053e-06,9.999999974752427e-07
32,9.241950645871042e-06,9.241950465366244e-06,6.523467885516209e-06,6.523467618535506e-06,9.999999974752427e-07
33,9.220229084851088e-06,9.220229912898503e-06,6.506190554993678e-06,6.506190402433276e-06,9.999999974752427e-07
34,9.220771757391312e-06,9.220769243256655e-06,6.500488703867661e-06,6.500487415905809e-06,9.999999974752427e-07
35,9.2171032786849e-06,9.217102160619106e-06,6.510653967721268e-06,6.510654657176929e-06,9.999999974752427e-07
36,9.219680109226414e-06,9.219681487593334e-06,6.509354792679886e-06,6.509355898742797e-06,9.999999974752427e-07
37,9.209353849465556e-06,9.209355084749404e-06,6.504697170561074e-06,6.504697012132965e-06,9.999999974752427e-07
38,9.203227989175727e-06,9.203226909448858e-06,6.495697113179279e-06,6.495697107311571e-06,9.999999974752427e-07
39,9.224316124007304e-06,9.224314453604165e-06,6.50249590293125e-06,6.502495580207324e-06,9.999999974752427e-07
40,9.230411646466905e-06,9.230412615579553e-06,6.503296859708855e-06,6.5032972997869365e-06,9.999999974752427e-07
41,9.206592831571746e-06,9.206590220856015e-06,6.570463806236793e-06,6.570464393007569e-06,9.999999974752427e-07
42,9.206226950181392e-06,9.206227332470007e-06,6.513929938298515e-06,6.513929292850662e-06,9.999999974752427e-07
43,9.209715993269273e-06,9.209715244651306e-06,6.526043292861657e-06,6.5260437622782774e-06,9.999999974752427e-07
44,9.202155515151298e-06,9.20215552469017e-06,6.572528432556165e-06,6.572528036485892e-06,9.999999974752427e-07
45,9.195549321964441e-06,9.19554804568179e-06,6.569985658467387e-06,6.569984179805033e-06,9.999999974752427e-07
46,9.17997006780788e-06,9.179972948913928e-06,6.544679531690499e-06,6.544678399222903e-06,9.999999974752427e-07
47,9.19351865739137e-06,9.19352169148624e-06,6.51888448403277e-06,6.518884674733272e-06,9.999999974752427e-07
48,9.179886972130798e-06,9.179889275401365e-06,6.55846784396882e-06,6.558468157891184e-06,9.999999974752427e-07
49,9.17533557924642e-06,9.175335435429588e-06,6.544466824350586e-06,6.544467396452092e-06,9.999999974752427e-07
50,9.190489554285782e-06,9.190489436150528e-06,6.5232770705939225e-06,6.523277079395484e-06,9.999999974752427e-07
51,9.175934448488366e-06,9.175934792438056e-06,6.648169135352814e-06,6.6481698013376445e-06,9.999999974752427e-07
52,9.175771276003563e-06,9.175769264402334e-06,6.528657151296013e-06,6.528657650051173e-06,9.999999974752427e-07
53,9.180069270052793e-06,9.180068445857614e-06,6.5690345059744185e-06,6.569034212589031e-06,9.999999974752427e-07
54,9.175284742198074e-06,9.175284503726289e-06,6.516790390085061e-06,6.5167914726771414e-06,9.999999974752427e-07
