,loss,mse,val_loss,val_mse,lr
33,9.415484300134979e-06,9.415486601938028e-06,6.620240430727849e-06,6.6202405832882505e-06,9.999999974752427e-07
34,9.417752094631117e-06,9.417752153240144e-06,6.612105781025621e-06,6.612106517422944e-06,9.999999974752427e-07
35,9.410047339340262e-06,9.410046914126724e-06,6.620580267823947e-06,6.6205807343067136e-06,9.999999974752427e-07
36,9.414785050597499e-06,9.414783562533557e-06,6.628110226771359e-06,6.628109986195341e-06,9.999999974752427e-07
37,9.403101713943935e-06,9.403101103089284e-06,6.611459828549883e-06,6.61145804770058e-06,9.999999974752427e-07
38,9.397784865884358e-06,9.397781468578614e-06,6.6034448507472855e-06,6.60344494463061e-06,9.999999974752427e-07
39,9.41877333124976e-06,9.418772606295533e-06,6.613601101801783e-06,6.613601726712659e-06,9.999999974752427e-07
40,9.435229745076665e-06,9.435228093934711e-06,6.609352112718625e-06,6.609352112718625e-06,9.999999974752427e-07
41,9.398528692402375e-06,9.398529073223472e-06,6.6948663281378215e-06,6.694866442558123e-06,9.999999974752427e-07
42,9.395056062410286e-06,9.395054803462699e-06,6.6227585017669854e-06,6.622759428864811e-06,9.999999974752427e-07
43,9.401785627966432e-06,9.40178597375052e-06,6.644749772667344e-06,6.6447491917642765e-06,9.999999974752427e-07
44,9.395039429370131e-06,9.395037523063365e-06,6.723484934369598e-06,6.723485057591461e-06,9.999999974752427e-07
45,9.385685258201852e-06,9.385686098539736e-06,6.685116712164486e-06,6.685117568849819e-06,9.999999974752427e-07
46,9.365849586542938e-06,9.365851838083472e-06,6.661446751686819e-06,6.6614470597414766e-06,9.999999974752427e-07
47,9.373188727073238e-06,9.373189641337376e-06,6.623516374900411e-06,6.623516583204037e-06,9.999999974752427e-07
48,9.367815362668027e-06,9.367813618155196e-06,6.670954917353811e-06,6.670956281595863e-06,9.999999974752427e-07
49,9.359818683149921e-06,9.359816431242507e-06,6.6592422480161695e-06,6.659241989837028e-06,9.999999974752427e-07
50,9.379632323134336e-06,9.379630682815332e-06,6.6350498415094105e-06,6.635049885517219e-06,9.999999974752427e-07
