,loss,mse,val_loss,val_mse,lr
0,9.715725271993695e-06,9.715728083392605e-06,6.6183514630416366e-06,6.618351562792668e-06,4.999999873689376e-06
1,9.657424206267858e-06,9.657421287556645e-06,6.667521554317641e-06,6.667521574854618e-06,4.999999873689376e-06
2,9.537937741144278e-06,9.537936421111226e-06,7.018537290869356e-06,7.018536962277722e-06,4.999999873689376e-06
3,9.534035710417061e-06,9.53403468884062e-06,6.662503496514663e-06,6.662503892584937e-06,4.999999873689376e-06
4,9.495252555814493e-06,9.49525292526232e-06,6.600965040096555e-06,6.600964297831524e-06,4.999999873689376e-06
5,9.485139881840762e-06,9.485139344178606e-06,6.599946312147245e-06,6.5999456637655385e-06,4.999999873689376e-06
6,9.420677387574856e-06,9.42067890719045e-06,6.949219835317513e-06,6.949219823582098e-06,4.999999873689376e-06
7,9.493739979358403e-06,9.493736797594465e-06,6.6777238463410256e-06,6.677724286419107e-06,4.999999873689376e-06
8,9.476942222520987e-06,9.476942977926228e-06,6.661537551530449e-06,6.661537099716952e-06,4.999999873689376e-06
9,9.44499987230769e-06,9.44499970501056e-06,6.676892717810152e-06,6.676892098766984e-06,4.999999873689376e-06
10,9.43047958394127e-06,9.430478712602053e-06,6.693647344124451e-06,6.693648174405098e-06,4.999999873689376e-06
11,9.336338693003219e-06,9.336339644505642e-06,6.612010715358455e-06,6.61201192997396e-06,9.999999974752427e-07
12,9.32372483247208e-06,9.323724952992052e-06,6.61139301589555e-06,6.6113930188294034e-06,9.999999974752427e-07
13,9.32360397643873e-06,9.323602171207312e-06,6.61373390856522e-06,6.613733148697065e-06,9.999999974752427e-07
14,9.320789284966406e-06,9.320788194600027e-06,6.610543081361327e-06,6.610542641283246e-06,9.999999974752427e-07
15,9.316451514557122e-06,9.31644990487257e-06,6.623945113636681e-06,6.623946319450624e-06,9.999999974752427e-07
16,9.31201539288032e-06,9.31201793719083e-06,6.64091266439608e-06,6.640912943112198e-06,9.999999974752427e-07
17,9.322607685069482e-06,9.322609002992976e-06,6.636231885368621e-06,6.636232683376875e-06,9.999999974752427e-07
18,9.311110374844279e-06,9.311110261478461e-06,6.676454505659715e-06,6.676454631815432e-06,9.999999974752427e-07
19,9.317149472861604e-06,9.317151125287637e-06,6.6134716748380136e-06,6.613471214222955e-06,9.999999974752427e-07
20,9.307459072893693e-06,9.307461368734948e-06,6.644071025572973e-06,6.644070253969403e-06,9.999999974752427e-07
21,9.309094283740617e-06,9.309093002229929e-06,6.629403859762768e-06,6.629403287661262e-06,9.999999974752427e-07
22,9.303107251818531e-06,9.30310670810286e-06,6.63536833775241e-06,6.63536820866284e-06,9.999999974752427e-07
23,9.299428781969786e-06,9.29942871152889e-06,6.639798967596782e-06,6.6397988121025264e-06,9.999999974752427e-07
24,9.299467047519361e-06,9.299466000811663e-06,6.646923957892033e-06,6.6469237935962155e-06,9.999999974752427e-07
25,9.308526996417857e-06,9.308524568041321e-06,6.633547423740721e-06,6.633547855017241e-06,9.999999974752427e-07
26,9.293770359031747e-06,9.293772563978564e-06,6.632463138826537e-06,6.632462373090675e-06,9.999999974752427e-07
27,9.30300260186912e-06,9.30300393520156e-06,6.63972001758896e-06,6.639720140810823e-06,9.999999974752427e-07
28,9.300776893790877e-06,9.300777492171619e-06,6.63009915085915e-06,6.630099505855469e-06,9.999999974752427e-07
29,9.29510521906744e-06,9.295106792706065e-06,6.626704259448865e-06,6.6267039073864e-06,9.999999974752427e-07
30,9.30201203822528e-06,9.30200894799782e-06,6.634671465308789e-06,6.63467062622658e-06,9.999999974752427e-07
31,9.288875380034556e-06,9.288874935009517e-06,6.61592689392555e-06,6.615927759412443e-06,9.999999974752427e-07
32,9.298802511035611e-06,9.29880297917407e-06,6.65804287388211e-06,6.658043730567442e-06,9.999999974752427e-07
33,9.277693264847189e-06,9.277694516640622e-06,6.6283344582893e-06,6.628333721891977e-06,9.999999974752427e-07
34,9.280732206381444e-06,9.28073586692335e-06,6.621820114472235e-06,6.621819920837879e-06,9.999999974752427e-07
35,9.276856552468098e-06,9.276858691009693e-06,6.631750100848055e-06,6.631749783991836e-06,9.999999974752427e-07
36,9.281182080286236e-06,9.281180609832518e-06,6.626418469808883e-06,6.626418780797394e-06,9.999999974752427e-07
37,9.273192240872695e-06,9.273193427361548e-06,6.621420514772669e-06,6.62142019791645e-06,9.999999974752427e-07
38,9.267824467713654e-06,9.267824680136982e-06,6.61328679510212e-06,6.613285677303793e-06,9.999999974752427e-07
39,9.291826009413142e-06,9.291827154811472e-06,6.624748986665039e-06,6.624748948524939e-06,9.999999974752427e-07
40,9.301552422197733e-06,9.301554200646933e-06,6.620113139609701e-06,6.620113708777353e-06,9.999999974752427e-07
41,9.275089468466495e-06,9.275089723814745e-06,6.6828466720659395e-06,6.682846560579492e-06,9.999999974752427e-07
42,9.273760286902612e-06,9.273760952055454e-06,6.63168682935535e-06,6.631686574110063e-06,9.999999974752427e-07
43,9.280724648293364e-06,9.280721315008122e-06,6.6465405090580574e-06,6.646539986832067e-06,9.999999974752427e-07
44,9.27548126917177e-06,9.275480806536507e-06,6.7031747940129735e-06,6.7031746766588185e-06,9.999999974752427e-07
45,9.267293790395958e-06,9.267294444725849e-06,6.68852230333986e-06,6.688522717013257e-06,9.999999974752427e-07
46,9.249653945658526e-06,9.249654794984963e-06,6.673836313923182e-06,6.673836651316378e-06,9.999999974752427e-07
47,9.261760928539598e-06,9.261761988454964e-06,6.631455034362114e-06,6.631454652961111e-06,9.999999974752427e-07
48,9.253420958797134e-06,9.253420103050303e-06,6.672273508640149e-06,6.67227277517668e-06,9.999999974752427e-07
