,loss,mse,val_loss,val_mse,lr
0,9.754606722648391e-06,9.754606253409293e-06,6.369640716237031e-06,6.369641141645843e-06,4.999999873689376e-06
1,9.730135015755046e-06,9.730130841489881e-06,6.379382319855429e-06,6.379382284649182e-06,4.999999873689376e-06
2,9.594927974242606e-06,9.594928087608423e-06,6.703227219047896e-06,6.703227427351521e-06,4.999999873689376e-06
3,9.559130682491165e-06,9.55913037614664e-06,6.409225185169846e-06,6.4092246248037554e-06,4.999999873689376e-06
4,9.517686268796159e-06,9.517688340565655e-06,6.368721636634643e-06,6.368721187755e-06,4.999999873689376e-06
5,9.4967908116462e-06,9.49679179029772e-06,6.379874186325563e-06,6.379874321282841e-06,4.999999873689376e-06
6,9.419878945881654e-06,9.41987855185289e-06,6.717358762891249e-06,6.717358701280318e-06,4.999999873689376e-06
7,9.486323974235333e-06,9.486323506280314e-06,6.439367010194298e-06,6.439367098209914e-06,4.999999873689376e-06
8,9.458067599495066e-06,9.458069143875036e-06,6.4333357576904215e-06,6.433335329347756e-06,4.999999873689376e-06
9,9.41042072965682e-06,9.410417987965047e-06,6.512642219956521e-06,6.512643267342355e-06,4.999999873689376e-06
10,9.394686219269817e-06,9.394686458108481e-06,6.443179714669016e-06,6.443179699999746e-06,4.999999873689376e-06
11,9.293499031979487e-06,9.293497896578629e-06,6.413508145347042e-06,6.413508799596457e-06,9.999999974752427e-07
12,9.284628450315628e-06,9.284628504246939e-06,6.411184269029857e-06,6.411184131138725e-06,9.999999974752427e-07
13,9.283383076175389e-06,9.28338249650551e-06,6.4115761497598745e-06,6.411577032849891e-06,9.999999974752427e-07
14,9.280134763017334e-06,9.280137419409584e-06,6.412980262886718e-06,6.412979928427376e-06,9.999999974752427e-07
15,9.273491740339651e-06,9.273494470107835e-06,6.425051367020182e-06,6.425051196856657e-06,9.999999974752427e-07
16,9.269268406670134e-06,9.269268957723398e-06,6.435554992241387e-06,6.435556315409485e-06,9.999999974752427e-07
17,9.274942011180635e-06,9.27494420466246e-06,6.4387523472701545e-06,6.438752734538866e-06,9.999999974752427e-07
18,9.265850309855625e-06,9.26584834815003e-06,6.472961767060277e-06,6.472961558756651e-06,9.999999974752427e-07
19,9.268487510079946e-06,9.268485882785171e-06,6.4164090696478174e-06,6.4164100876951125e-06,9.999999974752427e-07
20,9.259674718751377e-06,9.259672879124992e-06,6.442748488024658e-06,6.442748144763755e-06,9.999999974752427e-07
21,9.259875405507909e-06,9.259878424927592e-06,6.431816376378617e-06,6.431816473195795e-06,9.999999974752427e-07
22,9.253150796129225e-06,9.253149073629174e-06,6.437341506816372e-06,6.4373416535090655e-06,9.999999974752427e-07
23,9.249135422147097e-06,9.249132745026145e-06,6.443540872081236e-06,6.443539859901648e-06,9.999999974752427e-07
24,9.249271275854476e-06,9.249270988220815e-06,6.449453925480127e-06,6.4494538491999265e-06,9.999999974752427e-07
25,9.254670588558103e-06,9.254671567759942e-06,6.4368404808544346e-06,6.436840521928389e-06,9.999999974752427e-07
26,9.241633620745693e-06,9.241633961210027e-06,6.441051209549187e-06,6.441051027650246e-06,9.999999974752427e-07
27,9.248770418424632e-06,9.248771675629541e-06,6.446753888021997e-06,6.4467540141777135e-06,9.999999974752427e-07
28,9.244944776538971e-06,9.244940883945674e-06,6.4368324068885655e-06,6.436832336476073e-06,9.999999974752427e-07
29,9.238436865829696e-06,9.238435268343892e-06,6.432347964296388e-06,6.43234761810163e-06,9.999999974752427e-07
30,9.242609853244147e-06,9.24260984902503e-06,6.444625617610479e-06,6.444625341828214e-06,9.999999974752427e-07
31,9.23210615543284e-06,9.232106094714254e-06,6.4259180010506705e-06,6.425917945307447e-06,9.999999974752427e-07
32,9.240415412577495e-06,9.240415238309652e-06,6.463256387735695e-06,6.463256795541383e-06,9.999999974752427e-07
33,9.22011562878068e-06,9.22011531656608e-06,6.4364317392661885e-06,6.436431704059942e-06,9.999999974752427e-07
34,9.220897461372623e-06,9.220896572514903e-06,6.431408004455959e-06,6.431407200579997e-06,9.999999974752427e-07
35,9.21711653918369e-06,9.217117622029036e-06,6.439834643031411e-06,6.439835033233976e-06,9.999999974752427e-07
36,9.22019507987512e-06,9.22019717108924e-06,6.437048667125524e-06,6.4370492509624455e-06,9.999999974752427e-07
37,9.21053335953305e-06,9.210534699377604e-06,6.433314457911277e-06,6.433314410969615e-06,9.999999974752427e-07
38,9.204605032760709e-06,9.204606612911448e-06,6.425259312715254e-06,6.425260380638065e-06,9.999999974752427e-07
39,9.226642833416637e-06,9.2266409410513e-06,6.434034874532259e-06,6.43403518552077e-06,9.999999974752427e-07
40,9.232257315910367e-06,9.232258889824152e-06,6.431143097987872e-06,6.431143447116483e-06,9.999999974752427e-07
41,9.209347788246528e-06,9.209348718286492e-06,6.486619863168134e-06,6.486620350187877e-06,9.999999974752427e-07
42,9.206372965538429e-06,9.206374670611694e-06,6.440966878853355e-06,6.440966899390332e-06,9.999999974752427e-07
43,9.211460634140827e-06,9.21146147447871e-06,6.454709396606514e-06,6.454709819081472e-06,9.999999974752427e-07
44,9.2045172076378e-06,9.204519301420078e-06,6.502164682563987e-06,6.50216543363058e-06,9.999999974752427e-07
