,loss,mse,val_loss,val_mse,lr
0,2.3942162935882477e-05,2.394215334788896e-05,3.796659145183399e-05,3.796658347710036e-05,0.0010000000474974513
1,2.1703176857335853e-05,2.1703182937926613e-05,1.1953280778942127e-05,1.1953282410104293e-05,0.0010000000474974513
2,2.436003843951155e-05,2.4360057068406604e-05,1.622928214085771e-05,1.6229278116952628e-05,0.0010000000474974513
3,2.1863761480658518e-05,2.186375786550343e-05,1.513165508801055e-05,1.513164988864446e-05,0.0010000000474974513
4,2.0857729962952345e-05,2.0857714844169095e-05,4.8404952170263804e-05,4.840496330871247e-05,0.0010000000474974513
5,2.177064867950261e-05,2.177066016884055e-05,1.1370797178412152e-05,1.1370797437848523e-05,0.0010000000474974513
6,1.8811762897793403e-05,1.881176831375342e-05,1.307530789042917e-05,1.3075309652776923e-05,0.0010000000474974513
7,1.9259949958251103e-05,1.9259949112893082e-05,5.764011783274195e-05,5.764011439168826e-05,0.0010000000474974513
8,1.861378202265273e-05,1.8613784050103277e-05,4.7751042488912824e-05,4.7751043894095346e-05,0.0010000000474974513
9,1.9170428593870526e-05,1.917043118737638e-05,1.2011037684713947e-05,1.2011031685688067e-05,0.0010000000474974513
10,1.7412032807983095e-05,1.7412043234799057e-05,4.024967161144734e-05,4.024967711302452e-05,0.0010000000474974513
11,1.1632306243583193e-05,1.1632306268438697e-05,1.1204347271199932e-05,1.120434626500355e-05,0.00020000000949949026
12,1.1197207567335539e-05,1.1197202184121124e-05,1.0213197405253609e-05,1.0213195309916046e-05,0.00020000000949949026
13,1.1444628972389684e-05,1.1444632036727853e-05,9.626766647811316e-06,9.626769497117493e-06,0.00020000000949949026
14,1.2059630275347452e-05,1.2059624168614391e-05,9.506623922611155e-06,9.50662069953978e-06,0.00020000000949949026
15,1.151907785058712e-05,1.1519088729983196e-05,9.493829722405547e-06,9.49383138504345e-06,0.00020000000949949026
16,1.1932750919049208e-05,1.1932749657717068e-05,1.10603055363993e-05,1.106030867958907e-05,0.00020000000949949026
17,1.1957128102289973e-05,1.1957135029661004e-05,9.49933499207783e-06,9.499333827989176e-06,0.00020000000949949026
18,1.1765392594963307e-05,1.1765390809159726e-05,2.2602988244127324e-05,2.260299697809387e-05,0.00020000000949949026
19,1.2033842805335516e-05,1.2033844541292638e-05,1.325945010196026e-05,1.3259445040603168e-05,0.00020000000949949026
20,1.170334052469936e-05,1.1703340533131268e-05,1.3995324470814118e-05,1.399532538925996e-05,0.00020000000949949026
21,1.0369686265157896e-05,1.0369684787292499e-05,9.67465325776486e-06,9.674653483671136e-06,4.0000002627493814e-05
22,1.0301411990449313e-05,1.0301412658009212e-05,9.676733502969882e-06,9.676731679064687e-06,4.0000002627493814e-05
23,1.0299813016459371e-05,1.0299810128344689e-05,9.750627686701985e-06,9.750625395099632e-06,4.0000002627493814e-05
24,1.0400816883786761e-05,1.0400810424471274e-05,9.318810696635145e-06,9.318813681602478e-06,4.0000002627493814e-05
25,1.0489615994510551e-05,1.0489625310583506e-05,1.2212410115184373e-05,1.2212409274070524e-05,4.0000002627493814e-05
26,1.036717013352548e-05,1.0367167305957992e-05,9.568717406351304e-06,9.568717359798029e-06,4.0000002627493814e-05
27,1.0344115651544446e-05,1.034411252476275e-05,9.66585866388865e-06,9.665856850915588e-06,4.0000002627493814e-05
28,1.0346130355315367e-05,1.034612887451658e-05,9.159437551134139e-06,9.159437468042597e-06,4.0000002627493814e-05
29,1.0366814983260454e-05,1.0366814422013704e-05,9.435777386143289e-06,9.43577651923988e-06,4.0000002627493814e-05
30,1.0404718822622179e-05,1.0404720342194196e-05,9.484291090437578e-06,9.484288057137746e-06,4.0000002627493814e-05
31,9.976262710314382e-06,9.976261026167776e-06,9.127642368182698e-06,9.127644261752721e-06,8.000000889296643e-06
32,9.997156751327814e-06,9.997153028962202e-06,9.382908800281453e-06,9.382909411215223e-06,8.000000889296643e-06
33,1.0004645247200476e-05,1.0004653631767724e-05,9.137830825475765e-06,9.137829692917876e-06,8.000000889296643e-06
34,9.984707300081461e-06,9.984704774979036e-06,9.20072419153699e-06,9.200725799018983e-06,8.000000889296643e-06
35,1.0000170596761035e-05,1.0000167094403878e-05,9.165337878128617e-06,9.1653382696677e-06,8.000000889296643e-06
36,9.991848604529655e-06,9.991853403334972e-06,9.162027715978426e-06,9.162027708953246e-06,8.000000889296643e-06
37,9.979062049637605e-06,9.979069545806851e-06,9.138004427881601e-06,9.138004315900616e-06,8.000000889296643e-06
38,1.0000574692659503e-05,1.0000579095503781e-05,9.329009765580172e-06,9.329009117209353e-06,8.000000889296643e-06
39,9.986168016484923e-06,9.986166332964785e-06,9.390546367277206e-06,9.390548257215414e-06,8.000000889296643e-06
40,9.958136565828194e-06,9.958141163224354e-06,9.57493548965301e-06,9.574937394063454e-06,8.000000889296643e-06
41,9.957818495512823e-06,9.957812835637014e-06,9.190303027705647e-06,9.190303899231367e-06,4.999999873689376e-06
42,9.945311632997558e-06,9.945310921466444e-06,9.303052335584324e-06,9.303057595388964e-06,4.999999873689376e-06
43,9.9721250829265e-06,9.97212828224292e-06,9.286457377050022e-06,9.2864556791028e-06,4.999999873689376e-06
44,9.93278219213579e-06,9.932779903465416e-06,9.258116648581041e-06,9.258118552679662e-06,4.999999873689376e-06
45,9.945218457639164e-06,9.945225428964477e-06,9.632475359235946e-06,9.632478395360522e-06,4.999999873689376e-06
46,9.960237635345354e-06,9.960237548511941e-06,9.243704940699321e-06,9.243703971151263e-06,4.999999873689376e-06
47,9.957943843425113e-06,9.957947440852877e-06,9.719401925811372e-06,9.719402441987768e-06,4.999999873689376e-06
48,9.935987932773151e-06,9.935989510267973e-06,9.212534201468447e-06,9.212535587721504e-06,4.999999873689376e-06
49,9.959242135784692e-06,9.9592416518135e-06,9.665360044680701e-06,9.66536026680842e-06,4.999999873689376e-06
50,9.941820055543806e-06,9.941819371306337e-06,9.389358226759823e-06,9.389353181177285e-06,4.999999873689376e-06
51,9.955849855677714e-06,9.955841960618272e-06,9.440287985350183e-06,9.440286703465972e-06,4.999999873689376e-06
52,9.946653039784498e-06,9.946648788172752e-06,9.345407673385651e-06,9.345407306682318e-06,4.999999873689376e-06
53,9.934419613509036e-06,9.934419722412713e-06,9.182614759113305e-06,9.182609574054368e-06,4.999999873689376e-06
54,9.932237592749542e-06,9.932236025633756e-06,9.177959954077389e-06,9.177960237138905e-06,4.999999873689376e-06
55,9.95628836017722e-06,9.956293979485054e-06,9.703481390743338e-06,9.70347991824383e-06,4.999999873689376e-06
56,9.936296790932907e-06,9.936297828971874e-06,9.658833908256202e-06,9.658832823333796e-06,4.999999873689376e-06
57,9.96559699950732e-06,9.96559811028419e-06,9.156079376691873e-06,9.156080523098353e-06,4.999999873689376e-06
58,9.943200962229486e-06,9.943199074768927e-06,9.188530891788163e-06,9.188528565573506e-06,4.999999873689376e-06
59,9.96371825749046e-06,9.963716365746222e-06,9.326446329487255e-06,9.326446161139756e-06,4.999999873689376e-06
60,9.955449240988907e-06,9.955446330423001e-06,9.569294953205788e-06,9.569291250954848e-06,4.999999873689376e-06
61,9.93372462952264e-06,9.933730325428769e-06,9.149181656085573e-06,9.149184734269511e-06,4.999999873689376e-06
62,9.957601886031244e-06,9.957597285392694e-06,9.307580397625095e-06,9.307584150519688e-06,4.999999873689376e-06
