,loss,mse,val_loss,val_mse,lr
0,3.20623918016223e-05,3.206239125574939e-05,2.553225230457522e-05,2.5532255676807836e-05,0.0010000000474974513
1,2.626324778047853e-05,2.626325294841081e-05,4.850816272399509e-05,4.8508154577575624e-05,0.0010000000474974513
2,2.429202109984327e-05,2.4292005036841147e-05,2.3233856320363772e-05,2.3233855245052837e-05,0.0010000000474974513
3,2.848752520354089e-05,2.8487529561971314e-05,1.3595761947535952e-05,1.3595757991424762e-05,0.0010000000474974513
4,2.5525643171618046e-05,2.5525649107294157e-05,1.1094644077940913e-05,1.1094647561549209e-05,0.0010000000474974513
5,2.3797669501183343e-05,2.3797665562597103e-05,0.00011473601915959688,0.00011473600170575082,0.0010000000474974513
6,2.7646180952080718e-05,2.764619785011746e-05,1.4117829341912186e-05,1.4117833416094072e-05,0.0010000000474974513
7,2.127942490327671e-05,2.1279403881635517e-05,1.0605707268118334e-05,1.0605704119370785e-05,0.0010000000474974513
8,2.2259784882205485e-05,2.225979551440105e-05,1.3378358347517465e-05,1.3378353287407663e-05,0.0010000000474974513
9,2.46579267207512e-05,2.465792749717366e-05,4.339354588887552e-05,4.3393556552473456e-05,0.0010000000474974513
10,2.33516209241393e-05,2.335162389499601e-05,2.0677232161685806e-05,2.0677234715549275e-05,0.0010000000474974513
11,1.2919565772956169e-05,1.2919563232571818e-05,9.952115180908513e-06,9.952117579814512e-06,0.00020000000949949026
12,1.2887252913957408e-05,1.2887254342786036e-05,1.2075201122597433e-05,1.2075201993866358e-05,0.00020000000949949026
13,1.316867756395066e-05,1.3168680197850335e-05,1.0281995306373132e-05,1.0281995855621062e-05,0.00020000000949949026
14,1.308804965331589e-05,1.308805076405406e-05,1.013532705922295e-05,1.0135329830518458e-05,0.00020000000949949026
15,1.4282069982735496e-05,1.4282074516813736e-05,2.778466621061191e-05,2.7784677513409406e-05,0.00020000000949949026
16,1.3781849473502964e-05,1.3781851521343924e-05,1.1287592766685951e-05,1.1287591405562125e-05,0.00020000000949949026
17,1.387440999883567e-05,1.3874409887648653e-05,9.746062074437986e-06,9.746061550686136e-06,0.00020000000949949026
18,1.3271307492080152e-05,1.3271307579998393e-05,1.087146796376796e-05,1.0871469385165256e-05,0.00020000000949949026
19,1.3892078662853668e-05,1.3892081369704101e-05,1.0241570860142495e-05,1.0241573363600764e-05,0.00020000000949949026
20,1.3878127965664191e-05,1.3878130630473606e-05,1.017976092205096e-05,1.0179761375184171e-05,0.00020000000949949026
21,1.1754820812228102e-05,1.1754816114262212e-05,1.1109603449877214e-05,1.1109604201919865e-05,4.0000002627493814e-05
22,1.1733047604218086e-05,1.1733044630091172e-05,9.231301078693252e-06,9.231301191903185e-06,4.0000002627493814e-05
23,1.1873158417769133e-05,1.1873154107888695e-05,9.50514897606513e-06,9.505146408628207e-06,4.0000002627493814e-05
24,1.183453495481893e-05,1.1834536053356715e-05,9.977056147031695e-06,9.977056834031828e-06,4.0000002627493814e-05
25,1.1761890510065591e-05,1.176189471152611e-05,9.179790465801516e-06,9.179791049973574e-06,4.0000002627493814e-05
26,1.163308366139336e-05,1.1633086614892818e-05,9.303769061889893e-06,9.303772458224557e-06,4.0000002627493814e-05
27,1.1849318639634761e-05,1.1849319889734033e-05,1.1387789541191994e-05,1.138778588938294e-05,4.0000002627493814e-05
28,1.1883807391882533e-05,1.1883797014888842e-05,1.0400722305506207e-05,1.0400725841464009e-05,4.0000002627493814e-05
29,1.1735859803593987e-05,1.173586042568786e-05,9.229978779049696e-06,9.229979696101509e-06,4.0000002627493814e-05
30,1.180131912964519e-05,1.1801318578363862e-05,9.226850819353267e-06,9.226851943822112e-06,4.0000002627493814e-05
31,1.1290659808752809e-05,1.1290659131191205e-05,9.582801689427028e-06,9.582799975760281e-06,8.000000889296643e-06
32,1.126029086487705e-05,1.1260290193604305e-05,9.55982918654015e-06,9.559829777572304e-06,8.000000889296643e-06
33,1.1254312584264909e-05,1.1254307537456043e-05,9.219968407969144e-06,9.219970706908498e-06,8.000000889296643e-06
34,1.1260218751543998e-05,1.1260213796049356e-05,9.2104457320534e-06,9.210448297380935e-06,8.000000889296643e-06
