Maryland-Fletcher-Minmi,11006.70313,11258.33691,11493.81348,11717.35156,11929.15234,12128.81543,12317.20801,12495.22559,12663.80078,12823.87598,0.914120519,1.071343155,2.139993571,3.364075181,2.475322943,0.60397669,1.359750078,3.630837684,6.214909418,8.158161022,,,,,,,,,,,11016.86426,11283.74316,11534.91016,11773.43457,12001.13965,12218.57129,12426.54688,12626.73438,12820.44336,13009.37891,1.007282092,1.299426915,2.505200002,3.858808842,3.093717451,1.348467892,0.484128494,2.616578937,5.054851815,6.829628975,,,,,,,,,,,10998.50488,11258.63965,11510.35059,11755.54004,11995.53906,12230.52051,12460.89063,12687.24414,12910.07227,13129.99707,0.838955559,1.074060943,2.28695091,3.700953062,3.045606584,1.447582182,0.209092456,2.149898653,4.391081496,5.965787651,,,,,,,,,,,11010.2998,11266.11426,11504.90527,11730.61328,11945.9082,12152.99023,12354.15332,12551.75391,12745.94531,12935.02441,0.947096403,1.141163999,2.238561037,3.48106282,2.619261259,0.804497631,1.063879873,3.194864212,5.606566596,7.362139841,,,,,,,,,,,11013.08008,11274.46582,11520.10059,11751.09473,11966.93066,12167.76758,12356.35938,12534.36719,12703.35547,12864.70703,0.972587129,1.216139872,2.373594472,3.661738943,2.799851079,0.927070157,1.046213062,3.328958912,5.921976829,7.865737798,,,,,,,,,,,10976.51465,11213.97852,11442.13086,11664.91113,11884.09277,12097.68359,12301.60645,12496.05957,12682.39453,12861.56836,0.637339767,0.673117117,1.680715004,2.901474354,2.088246486,0.345749782,1.484692518,3.624405597,6.077208537,7.88821629,,,,,,,,,,
Mayfield-Warabrook,14925.85254,14979.69336,15040.90527,15108.49023,15182.13477,15261.10547,15344.75391,15432.57422,15524.16309,15619.24414,0.108067601,0.434075378,0.351760478,0.595498162,0.464598665,0.064792949,0.299064686,0.747971137,1.233538219,1.70765215,,,,,,,,,,,14927.7627,14984.35352,15049.37402,15122.03418,15201.62207,15287.63672,15379.6543,15477.07813,15579.44629,15686.37891,0.095283795,0.403100594,0.295653747,0.506387396,0.336838194,0.108943218,0.527186724,1.038504537,1.594041663,2.14481283,,,,,,,,,,,14965.31152,15053.6543,15160.56445,15284.74512,15425.07422,15580.57324,15750.03223,15932.24512,16126.67871,16332.87598,0.156013408,0.057522744,0.440999424,0.564149728,1.128133605,2.027196923,2.948115737,4.009956373,5.16256088,6.354600355,,,,,,,,,,,14927.82227,14988.73535,15060.74121,15140.19043,15226.88965,15320.09766,15418.88672,15522.70605,15631.33789,15744.60938,0.094885118,0.373975729,0.220344435,0.386930524,0.171181745,0.32150911,0.783624542,1.336375863,1.932428371,2.523991502,,,,,,,,,,,14929.81738,14987.71387,15055.08887,15131.57129,15216.9873,15309.9541,15409.69922,15516.40625,15630.04297,15750.5293,0.081532708,0.380765256,0.257792055,0.443639127,0.236102375,0.255085466,0.723571598,1.295249053,1.923984146,2.562540189,,,,,,,,,,,14956.43164,15031.9248,15123.23926,15228.27637,15344.7832,15472.35938,15609.76563,15755.70703,15908.71582,16068.68164,0.096584397,0.086907247,0.193714442,0.192620351,0.601738695,1.318573604,2.031280639,2.857468542,3.741218261,4.634249141,,,,,,,,,,
Merewether-TheJunction,13733.58496,13871.88574,14004.58008,14133.53906,14258.73828,14380.72363,14499.95313,14616.94238,14732.1709,14846.04004,0.113609571,0.150788695,0.387082452,0.545077317,0.145654455,1.002413491,1.832664689,2.654276163,3.558069018,4.417217886,,,,,,,,,,,13738.55273,13888.12598,14037.37305,14185.66797,14332.49316,14477.62598,14620.86914,14762.76563,14903.6416,15043.74902,0.149823111,0.26803824,0.153829953,0.1782565,0.663668802,1.683003066,2.681853646,3.678387703,4.763402232,5.807772003,,,,,,,,,,,13703.95898,13855.88574,14016.7832,14185.58301,14361.50586,14544.00098,14732.73535,14927.97754,15129.7002,15337.58496,0.102354685,0.03527357,0.30028307,0.178854354,0.867438259,2.149185114,3.467486141,4.838665209,6.352454628,7.874419475,,,,,,,,,,,13741.78613,13892.05957,14036.5918,14180.36719,14322.36035,14462.43066,14600.9082,14738.0752,14874.11133,15009.17969,0.173393591,0.296437588,0.159386892,0.215557051,0.592501416,1.576279422,2.541668678,3.504987677,4.555822635,5.564634179,,,,,,,,,,,13738.88965,13889.86523,14037.30957,14182.11426,14324.22363,14463.99219,14603.43066,14742.19336,14880.66113,15019.43457,0.152279111,0.280595151,0.154281454,0.203263262,0.605588094,1.587246717,2.559383834,3.533909399,4.60186372,5.636760236,,,,,,,,,,,13698.71973,13846.44531,13998.1748,14149.92969,14301.34375,14452.48145,14604.42773,14759.3584,14919.39453,15086.44238,0.140547262,0.032883456,0.432642402,0.429739726,0.44489219,1.506401498,2.566386224,3.65445887,4.874135606,6.108048831,,,,,,,,,,
Newcastle-CooksHill,9684.044922,9759.390625,9835.487305,9913.118164,9993.108398,10075.0752,10158.5625,10243.36133,10329.36523,10416.64844,1.704781548,2.804594911,3.289210377,3.116515207,7.101344255,7.381180407,7.57381039,7.725778505,8.32195585,8.905566791,,,,,,,,,,,9698.208984,9785.850586,9871.62793,9956.610352,10042.37305,10129.92773,10219.29395,10310.12695,10402.40039,10496.08594,1.561013151,2.54107573,2.933845332,2.691454735,6.643366674,6.876928347,7.021254251,7.124340572,7.673733996,8.210879427,,,,,,,,,,,9768.991211,9880.645508,9997.536133,10121.96289,10254.7959,10396.20703,10545.00098,10699.7998,10859.93848,11025.26855,0.842557745,1.596997233,1.695809904,1.075421319,4.668626025,4.429058363,4.057856641,3.61409058,3.612865212,3.583134633,,,,,,,,,,,9687.972656,9767.174805,9847.361328,9926.509766,10006.91113,10088.80566,10172.06348,10256.67773,10342.70313,10430.1875,1.664914167,2.727070962,3.172454984,2.985635598,6.97303028,7.254958043,7.450973737,7.605821688,8.203575708,8.787166594,,,,,,,,,,,9682.553711,9753.098633,9827.59082,9907.712891,9993.317383,10082.83203,10174.53613,10268.62402,10364.91602,10463.13184,1.719917672,2.867257914,3.366855257,3.169342351,7.09940148,7.309872851,7.428476637,7.498207158,8.006425707,8.499065711,,,,,,,,,,,9740.942383,9814.34082,9889.546875,9972.167969,10065.68262,10171.31641,10285.56348,10401.65137,10516.08398,10627.31543,1.127259614,2.257336716,2.75765118,2.539406091,6.426674564,6.496447819,6.418310649,6.299870578,6.664737868,7.063266903,,,,,,,,,,
Shortland-Jesmond,9671.927734,9740.774414,9812.925781,9887.764648,9965.191406,10044.99414,10126.67773,10209.92871,10294.55566,10380.56543,0.555955846,2.122443589,3.043910866,4.419868067,5.713015363,7.01662371,8.867191015,10.06845141,11.06983704,12.73169038,,,,,,,,,,,9671.821289,9740.107422,9811.94043,9886.703125,9963.996094,10043.63672,10125.5127,10209.44043,10295.33496,10383.12109,0.557050287,2.129145681,3.05364658,4.43012929,5.724324972,7.029188941,8.877675528,10.07275231,11.06310504,12.71020518,,,,,,,,,,,9696.763672,9795.454102,9905.774414,10026.16406,10155.50781,10292.91211,10437.56641,10588.69434,10745.56738,10907.70117,0.300599713,1.57300943,2.126524908,3.082029362,3.912311359,4.721724434,6.06941679,6.732191175,7.173744101,8.300116252,,,,,,,,,,,9670.467773,9736.15918,9805.049805,9876.100586,9949.274414,10024.52246,10101.77832,10180.97656,10262.07129,10345.03027,0.570966755,2.168818532,3.121729032,4.532618792,5.863616103,7.206123661,9.091267816,10.32346902,11.35045535,13.03043066,,,,,,,,,,,9675.234375,9747.780273,9824.404297,9904.714844,9988.59668,10075.99219,10166.2666,10259.13867,10354.34863,10451.63086,0.521957896,2.052047092,2.930498005,4.25601891,5.491563254,6.729684463,8.510919712,9.634998046,10.55331174,12.13425087,,,,,,,,,,,9687.914063,9769.811523,9854.393555,9939.948242,10025.49023,10110.83984,10197.00195,10284.2041,10372.31641,10460.86426,0.391588911,1.830671991,2.634190745,3.915435068,5.142489977,6.407110583,8.234323676,9.414215612,10.39809601,12.05662667,,,,,,,,,,
Stockton-FullertonCove,6197.829102,6246.574707,6306.471191,6376.590332,6456.242676,6544.923828,6642.611816,6751.200195,6866.404297,6985.666992,0.24417992,0.137459234,0.855128601,1.554233668,2.806412035,2.408446693,0.691402401,4.495682624,6.299068001,8.504689035,,,,,,,,,,,6193.384766,6234.19043,6283.372559,6340.430176,6404.86377,6475.889648,6552.915527,6635.496582,6722.82373,6813.887207,0.31571277,0.06107038,0.485727788,0.9783433,1.988276585,1.328268635,0.668250306,6.132457462,8.258409792,10.75458799,,,,,,,,,,,6194.995605,6241.194336,6298.625488,6366.351074,6443.099121,6527.969727,6620.041016,6718.350586,6822.326172,6931.538086,0.289785845,0.051207694,0.729657577,1.391162195,2.597119763,2.143165804,0.349265054,4.960382148,6.900570799,9.21364655,,,,,,,,,,,6191.534668,6228.259277,6271.235352,6319.978516,6374.204102,6434.230957,6500.467285,6573.361328,6652.913086,6738.996582,0.345490617,0.156151373,0.291625645,0.652628056,1.500065312,0.67643494,1.46328202,7.011439693,9.212430596,11.73547371,,,,,,,,,,,6191.251953,6228.541504,6272.992676,6324.451172,6382.558105,6447.263672,6518.301758,6595.241699,6677.833496,6766.063965,0.350040993,0.151627061,0.319729342,0.723860039,1.633090851,0.880357876,1.192939854,6.701914002,8.872359497,11.38095658,,,,,,,,,,,6183.487793,6213.061523,6246.85791,6284.196289,6324.527344,6367.449219,6412.532227,6459.216309,6507.48291,6557.083496,0.475007356,0.399783209,0.098226289,0.082756634,0.709034136,0.368499159,2.796237281,8.626166239,11.19701269,14.11809435,,,,,,,,,,
Wallsend-ElermoreVale,18837.04688,18904.07813,18989.17578,19089.18945,19201.49609,19323.7168,19453.95117,19590.67383,19732.64258,19878.86328,0.826330025,1.740848667,1.702164917,2.695537501,3.582746203,3.318573088,2.812853215,2.329874224,1.646600318,1.08541931,,,,,,,,,,,18829.59961,18884.41992,18955.48438,19040.83594,19138.23047,19246.29492,19363.78125,19489.48828,19622.33398,19761.19727,0.865538542,1.84302759,1.876569132,2.942012756,3.90042446,3.705934248,3.263319928,2.834339011,2.196411382,1.67090976,,,,,,,,,,,18858.29492,18948.16016,19066.86719,19209.12109,19370.46094,19546.61914,19733.86523,19929.85547,20133.79688,20343.46289,0.714462873,1.511720171,1.299993853,2.084202805,2.734316156,2.203336466,1.414471527,0.638869933,0.352872826,1.226366575,,,,,,,,,,,18830.97266,18890.45898,18965.54102,19053.12891,19151.4668,19258.76367,19373.39063,19494.03516,19619.6543,19749.40234,0.858309696,1.8116379,1.824510738,2.879351074,3.833960347,3.643549948,3.215313858,2.811670375,2.209767747,1.729599723,,,,,,,,,,,18833.7793,18894.90234,18972.29297,19063.4082,19166.12109,19277.4668,19395.78516,19519.85352,19648.52539,19780.84766,0.843533237,1.788542316,1.789559122,2.826953802,3.76037613,3.549973498,3.103436298,2.682951861,2.06586557,1.573132028,,,,,,,,,,,18839.62109,18902.03711,18982.99219,19078.5293,19184.40625,19297.98828,19417.83008,19542.53516,19671.125,19803.67578,0.812777226,1.751457407,1.73417441,2.74987615,3.668560131,3.447299338,2.9933053,2.569871591,1.95322235,1.459542314,,,,,,,,,,
Waratah-NorthLambton,11676.72168,11716.18164,11771.35645,11839.67969,11918.44824,12005.31445,12098.24805,12195.89844,12297.56934,12402.19141,0.826213014,2.177660177,2.844532475,3.373217273,4.015074155,3.35441593,2.770649788,2.056710267,1.303616887,0.599571962,,,,,,,,,,,11667.98242,11691.50586,11725.29297,11768.59082,11820.69531,11881.03711,11948.96484,12023.88281,12105.31543,12192.85645,0.900438068,2.383686571,3.224719637,3.953392473,4.802324938,4.354877561,3.970386211,3.438139957,2.846585637,2.277338741,,,,,,,,,,,11685.68652,11728.80273,11790.26465,11868.64746,11962.5127,12070.42676,12190.64551,12321.6748,12462.29785,12611.30371,0.750071994,2.072282422,2.688472694,3.136803551,3.66020218,2.830246677,2.028084001,1.046620586,0.018441826,1.076410282,,,,,,,,,,,11673.17383,11706.68066,11753.39648,11811.89355,11881.24902,11960.51953,12049.02539,12146.26953,12251.90137,12366.06934,0.856345948,2.256987025,2.992765893,3.599987312,4.314657136,3.715025509,3.166234906,2.455271994,1.67013349,0.889081222,,,,,,,,,,,11667.09082,11690.42676,11724.84766,11769.18555,11822.20508,11882.47656,11949.00684,12021.00879,12097.58887,12177.89941,0.908010699,2.392696353,3.228395046,3.948538751,4.790166078,4.343289627,3.970048735,3.461220775,2.908596572,2.397215564,,,,,,,,,,,11662.33691,11670.87305,11685.5459,11706.30176,11733.20117,11766.17383,11804.72852,11848.01367,11895.35059,11946.65918,0.948387005,2.55595686,3.552774031,4.46175012,5.506956818,5.279553791,5.129562681,4.850516609,4.531696742,4.25054757,,,,,,,,,,
Wickham-Carrington-TighesHill,7517.710938,7650.201172,7779.910645,7905.20459,8024.326172,8140.157227,8253.151367,8363.583984,8471.78125,8578.073242,2.746300938,4.108784509,2.482945042,1.320626765,0.565970609,0.157522059,0.354467013,0.972884032,1.653242741,2.547199548,,,,,,,,,,,7519.387207,7653.087891,7782.571289,7909.592285,8035.237793,8159.924805,8283.963867,8407.474609,8530.749023,8653.736328,2.724615692,4.07260102,2.449595274,1.265855884,0.430758451,0.084935664,0.729132626,1.502772056,2.360799417,3.451719404,,,,,,,,,,,7524.822266,7667.04248,7813.116211,7964.64502,8122.195313,8284.486328,8450.671875,8619.897461,8792.341797,8968.136719,2.654304455,3.897687635,2.066730873,0.578641624,0.646782063,1.612735534,2.756224161,4.067336242,5.49966159,7.210241707,,,,,,,,,,,7520.702148,7656.696289,7790.198242,7920.572754,8047.639648,8171.416016,8292.03125,8409.330078,8523.205078,8633.423828,2.707604807,4.027371659,2.35399546,1.128788492,0.277079945,0.225880236,0.827228234,1.525172982,2.270279315,3.208892147,,,,,,,,,,,7515.154297,7642.143555,7764.861328,7882.048828,7994.350586,8103.189453,8209.396484,8313.853516,8417.211914,8519.84082,2.779375202,4.209782468,2.671580244,1.609676343,0.937415292,0.610947466,0.177571931,0.372492039,0.998463092,1.851055832,,,,,,,,,,,7504.091309,7620.776367,7734.722168,7848.947266,7966.57959,8087.27832,8208.263672,8329.713867,8450.87793,8569.888672,2.922492774,4.477608834,3.049358637,2.022877723,1.281541638,0.806104252,0.191346402,0.563972802,1.402422962,2.449356508,,,,,,,,,,
Ballina,16591.11328,16606.02344,16636.60938,16681.97266,16740.06445,16809.12305,16887.77734,16974.89648,17069.51758,17170.83594,0.13775562,0.162186993,0.33781001,0.501177047,0.534376393,0.620060028,1.021115088,1.216850068,1.571228358,2.188345557,,,,,,,,,,,16588.99805,16599.72656,16626.63672,16668.34375,16723.27539,16790.34961,16868.20508,16955.80273,17052.27148,17156.85156,0.150487258,0.200044715,0.397551556,0.582466003,0.634133151,0.73105351,1.135827698,1.327963603,1.670675329,2.26800591,,,,,,,,,,,16594.7793,16626.0918,16689.86719,16783.68555,16904.92773,17051.43555,17220.60156,17410.60156,17619.97266,17846.77148,0.115689799,0.041533116,0.018767223,0.105484593,0.445203413,0.812554966,0.929560207,1.318677622,1.602886958,1.662042064,,,,,,,,,,,16596.18164,16621.38672,16663.61523,16723.2168,16798.63867,16887.96094,16989.04688,17100.34961,17220.57813,17347.48633,0.107249063,0.069820725,0.176030466,0.255178356,0.186341819,0.153949761,0.427576632,0.48679231,0.700160737,1.182077311,,,,,,,,,,,16592.48047,16614.12695,16654.25,16710.82227,16780.7793,16861.8418,16953.50586,17054.70898,17164.49023,17282.01563,0.129526491,0.113467486,0.232133229,0.329104941,0.292458129,0.308372964,0.635881729,0.752391851,1.02358301,1.555023498,,,,,,,,,,,16597.92773,16636.55469,16706.81836,16801.75586,16913.98242,17036.38477,17164.99805,17296.73242,17430.66992,17567.37695,0.09673929,0.021371295,0.082779365,0.213264102,0.499004289,0.723570803,0.603669247,0.656031319,0.511301591,0.070503863,,,,,,,,,,
BallinaRegion,15920.55664,16050.29004,16179.47461,16308.49512,16437.43359,16566.60156,16696.28906,16826.75391,16958.2168,17090.88086,0.356509333,0.590937823,0.681235902,1.031440448,1.434332575,1.015863186,0.847360851,0.692680906,0.308865473,0.905195922,,,,,,,,,,,15925.26855,16062.56543,16200.8584,16340.81543,16482.69141,16626.41211,16771.98438,16919.5332,17069.16797,17220.99805,0.386211263,0.66787058,0.814302417,1.231665405,1.713615589,1.380561643,1.304568585,1.247879858,0.965148283,0.15076218,,,,,,,,,,,15932.39941,16093.17871,16268.19922,16458.30078,16661.96875,16878.17578,17106.73828,17347.4043,17599.68945,17862.10547,0.431161208,0.859731204,1.233349214,1.959489414,2.819924406,2.915705983,3.326517765,3.808295715,4.103214558,3.566449056,,,,,,,,,,,15927.75684,16067.52051,16209.22168,16354.2041,16501.82617,16651.74023,16803.84375,16958.12695,17114.50195,17271.65234,0.401896344,0.698925218,0.866345238,1.314608484,1.831694982,1.535001429,1.497002597,1.478828036,1.233301509,0.142936996,,,,,,,,,,,15926.63574,16070.16113,16218.80469,16370.19141,16523.04688,16677.85156,16834.76953,16993.61719,17154.3457,17316.91211,0.394829439,0.715474635,0.925978143,1.413650144,1.96264656,1.694216845,1.683797604,1.691204521,1.468979671,0.405358088,,,,,,,,,,,15925.75879,16080.91992,16247.06152,16421.81641,16605.83008,16793.11133,16979.24023,17163.4082,17345.8125,17526.25586,0.389301494,0.782902494,1.101814085,1.73346801,2.473496317,2.397020293,2.556416009,2.707247939,2.601517213,1.619156139,,,,,,,,,,
Bangalow,5372.231445,5401.525879,5433.90918,5468.908691,5506.441895,5546.48584,5589.253906,5634.958496,5683.87793,5736.239746,0.255635995,1.414019367,1.968082632,2.043548425,1.477153435,2.022860981,2.609271541,3.196040266,3.891140857,4.491512719,,,,,,,,,,,5377.375,5415.041016,5458.755859,5508.77832,5565.009277,5626.6875,5692.89209,5762.852051,5836.648926,5914.405762,0.160137393,1.167347771,1.519829346,1.329422885,0.429248929,0.606120827,0.803413664,0.998934019,1.30793159,1.525045592,,,,,,,,,,,5376.051758,5416.779785,5468.32666,5530.166016,5601.431641,5681.53125,5769.837891,5865.939453,5969.616211,6080.735352,0.184705573,1.135612609,1.347164709,0.946336815,0.2224305,0.362678855,0.537339094,0.772022902,0.940416147,1.244344848,,,,,,,,,,,5378.304688,5417.661621,5463.045898,5514.564941,5572.158691,5635.855957,5705.102539,5778.804199,5856.223633,5936.762207,0.142876207,1.119517775,1.442433728,1.225775723,0.301329551,0.444162568,0.590651001,0.724889208,0.976942293,1.152810406,,,,,,,,,,,5377.037109,5414.286133,5457.019043,5505.105469,5558.004395,5615.486816,5677.711426,5744.857422,5817.064453,5894.719238,0.166410892,1.181125519,1.551162855,1.395209229,0.554582313,0.803977806,1.067931246,1.308066967,1.639086014,1.852826535,,,,,,,,,,,5367.229492,5398.990234,5440.691406,5491.9375,5551.096191,5617.496094,5689.824707,5766.40918,5846.709961,5930.382813,0.348505529,1.460298697,1.845726028,1.631067526,0.678185876,0.768484477,0.8568617,0.937825465,1.13780925,1.259027431,,,,,,,,,,
BrunswickHeads-OceanShores,7886.557129,7955.214844,8026.003418,8099.920898,8177.197754,8257.147461,8339.301758,8423.317383,8508.881836,8595.729492,0.321573194,0.572242923,0.322858694,0.221738412,1.152866822,0.930784268,0.594713604,0.241787252,0.186999128,0.072895929,,,,,,,,,,,7887.96582,7957.507324,8027.962402,8099.927734,8174.032715,8250.685547,8329.694336,8410.916992,8494.288086,8579.797852,0.303768702,0.543590498,0.298529529,0.221822994,1.113714929,0.851797419,0.478821905,0.094216258,0.015166442,0.258104492,,,,,,,,,,,7902.446289,7988.520508,8085.594727,8192.679688,8309.043945,8433.750977,8565.443359,8703.137695,8846.605469,8995.847656,0.120749633,0.155974156,0.417222138,1.369459138,2.783819215,3.089487551,3.322597821,3.571792161,4.163493097,4.578559129,,,,,,,,,,,7890.331543,7966.000488,8044.499512,8125.456543,8208.330078,8292.523438,8377.539063,8462.974609,8548.517578,8633.392578,0.273868264,0.437439217,0.093150624,0.537695409,1.537977216,1.363200556,1.055959741,0.713728542,0.653686308,0.364945107,,,,,,,,,,,7884.862793,7950.813965,8018.055664,8086.585938,8156.624023,8227.65625,8300.041992,8374.175781,8450.102539,8527.842773,0.342987955,0.627247034,0.421564033,0.056742607,0.898367435,0.570300086,0.121133802,0.343022953,0.505091969,0.862092845,,,,,,,,,,,7888.301758,7956.189453,8032.080078,8116.119141,8207.75,8305.570313,8406.203125,8507.44043,8608.453125,8709.680664,0.299522778,0.560061828,0.247390982,0.422162096,1.530801583,1.522678309,1.401726478,1.242894558,1.359391558,1.251809626,,,,,,,,,,
ByronBay,8856.771484,8788.004883,8742.081055,8715.926758,8707.094727,8713.023438,8731.470703,8760.501953,8798.508789,8844.09082,1.030601359,2.366349485,3.327645088,4.430627656,5.736768144,7.85719715,9.882643171,11.07894891,12.17300071,13.31872175,,,,,,,,,,,8845.639648,8753.693359,8675.130859,8608.485352,8553.273438,8509.21875,8475.699219,8451.985352,8437.428711,8431.411133,1.154993313,2.74754628,4.067998901,5.60871325,7.402041382,10.01249207,12.5224562,14.21046131,15.77731373,17.36341142,,,,,,,,,,,8866.600586,8788.302734,8734.395508,8703.59375,8693.24707,8701.225586,8725.306641,8763.794922,8815.445313,8879.029297,0.920766723,2.363040391,3.412633995,4.565858004,5.886683227,7.981962924,9.946262353,11.04552454,12.00393978,12.97628838,,,,,,,,,,,8849.494141,8766.50293,8701.053711,8650.65332,8614.518555,8591.120117,8578.936523,8576.662109,8583.311523,8597.765625,1.111921548,2.605233533,3.781336825,5.146345172,6.739000166,9.146360859,11.45694578,12.94496438,14.32110677,15.73296457,,,,,,,,,,,8849.929688,8770.020508,8709.733398,8667.167969,8639.450195,8624.637695,8620.986328,8627.62793,8643.647461,8668.208984,1.107054559,2.566153674,3.685354435,4.965263501,6.469089582,8.791902545,11.02295048,12.42764992,13.71883149,15.04254646,,,,,,,,,,,8876.570313,8814.913086,8782.521484,8774.292969,8783.21582,8801.513672,8826.302734,8853.831055,8884.829102,8920.205078,0.809360683,2.067402667,2.88044361,3.790647272,4.912679221,6.921386719,8.903883431,10.13163769,11.31134856,12.57272294,,,,,,,,,,
EvansHead,5253.649902,5364.69043,5469.662598,5568.007324,5661.097168,5751.008301,5838.708984,5925.257324,6011.904297,6100.138672,1.480585326,3.445631116,5.632726876,7.698400855,9.988287701,11.17356081,12.06735095,12.81906558,13.84026315,14.75053935,,,,,,,,,,,5243.169434,5345.167969,5447.384277,5550.791016,5655.353027,5760.59375,5866.873535,5974.639648,6084.266113,6196.022949,1.27814243,3.069185668,5.202477353,7.365396821,9.876685979,11.3588585,12.60793734,13.75932309,15.21049258,16.55423155,,,,,,,,,,,5231.393066,5350.352051,5473.870117,5601.495605,5733.168945,5868.812988,6008.578125,6152.922363,6302.48584,6456.493652,1.050667692,3.169148685,5.713984496,8.346143239,11.38855538,13.45086001,15.32779511,17.15389115,19.34265934,21.45398142,,,,,,,,,,,5256.856445,5375.816406,5494.187012,5613.551758,5733.958984,5854.60791,5974.935547,6094.967773,6214.489258,6333.518066,1.542523572,3.660169808,6.106354031,8.579337675,11.40390488,13.17625962,14.68206424,16.05041457,17.67637299,19.14067093,,,,,,,,,,,5250.97998,5364.01123,5474.316406,5583.558594,5693.512207,5805.720215,5921.382813,6040.52832,6163.432617,6290.163574,1.429012565,3.432534332,5.722603442,7.999199105,10.6180728,12.23120462,13.65418066,15.01386749,16.70957427,18.32512367,,,,,,,,,,,5228.49707,5345.371094,5464.22998,5584.3125,5705.864258,5828.159668,5950.483398,6073.327148,6196.521484,6319.276367,0.994728034,3.073102463,5.527809588,8.013781431,10.85805824,12.66498488,14.21273318,15.63836916,17.33613869,18.87276838,,,,,,,,,,
LennoxHead-SkennarsHead,7225.195313,7362.606934,7497.744629,7629.959961,7759.557617,7885.416016,8004.678711,8120.452148,8233.435547,8343.873047,0.342133621,0.403749265,0.871043037,1.152856436,1.578185851,2.301712709,2.755824274,3.025274657,3.137110696,3.163613339,,,,,,,,,,,7223.427246,7356.150879,7484.67627,7610.489746,7733.733887,7854.659668,7974.102051,8092.680176,8210.886719,8328.817383,0.366520744,0.315708154,0.695227627,0.894733476,1.240134661,1.902694187,2.36331259,2.672927884,2.854650116,2.977465168,,,,,,,,,,,7219.823242,7356.599609,7497.030762,7642.15625,7792.313965,7947.860352,8108.699707,8273.728516,8442.550781,8614.083984,0.416231142,0.321827484,0.861439011,1.314546599,2.006989984,3.111836424,4.09113873,4.969912657,5.756617578,6.504500301,,,,,,,,,,,7224.690918,7362.116699,7498.972168,7634.045898,7766.731934,7896.574219,8023.262207,8146.762695,8267.183594,8384.432617,0.349090787,0.397063947,0.887557756,1.207025036,1.672102809,2.446474037,2.994380065,3.359080123,3.559859624,3.665091706,,,,,,,,,,,7230.145996,7371.181641,7506.782227,7634.456055,7755.268066,7870.663574,7981.570801,8089.029297,8193.944336,8297.168945,0.27384833,0.520682403,0.99263052,1.21246261,1.522032549,2.110321409,2.459188713,2.626608689,2.64241934,2.586164012,,,,,,,,,,,7223.324707,7367.219727,7517.450684,7672.556641,7828.564941,7982.479492,8131.216797,8276.077148,8416.844727,8552.72168,0.367935075,0.466653846,1.1361588,1.717574448,2.48154132,3.560969022,4.380189947,4.999710079,5.434607623,5.745817009,,,,,,,,,,
Mullumbimby,7849.622559,7884.47998,7925.045898,7971.23877,8022.985352,8080.205566,8142.897461,8210.427734,8281.993164,8356.967773,0.636186649,1.43419504,1.877437954,2.788378717,5.191888705,4.449399773,3.572849923,2.540623634,1.086209741,0.48859522,,,,,,,,,,,7848.706543,7880.031738,7914.619629,7952.385254,7993.538574,8038.285645,8086.572266,8138.356445,8193.642578,8252.458008,0.624442859,1.376968201,1.743406979,2.545264396,4.80580273,3.907518673,2.856426681,1.640520111,0.007843014,1.733055396,,,,,,,,,,,7873.282715,7929.143066,7998.711914,8081.328125,8175.408203,8279.755859,8393.246094,8514.509766,8642.486328,8776.658203,0.939521985,2.008787681,2.824423629,4.207970664,7.190352735,7.028902008,6.757136781,6.338326035,5.486223949,4.508909301,,,,,,,,,,,7853.296387,7894.853516,7943.937988,7999.338379,8060.23291,8125.647949,8194.724609,8266.75,8341.091797,8417.199219,0.683287009,1.567651044,2.120298088,3.150720553,5.680253182,5.036814235,4.232060664,3.244036468,1.807540545,0.22861656,,,,,,,,,,,7848.622559,7880.720215,7916.983887,7957.686523,8002.183594,8049.465332,8099.377441,8152.041504,8207.453125,8265.600586,0.623366136,1.385825484,1.773799804,2.613623771,4.919150305,4.052033765,3.019300959,1.811433794,0.176408214,1.576558872,,,,,,,,,,,7864.01709,7906.336426,7960.761719,8025.74707,8099.195313,8180.425293,8267.990234,8358.5,8449.271484,8540.198242,0.820731921,1.715379207,2.336569209,3.49125816,6.191101514,5.744897789,5.163956174,4.38990883,3.127932191,1.693239369,,,,,,,,,,
