Simple_LSTM,Simple_LSTM_5,10,5,1,1666.1040785312653,Simple_LSTM_5,c:\Programming\LSTM_Study\out\AUS_2006_30x5_500x2_P10_P50,30,5,500,0.2,10,50,1e-06,1,1,27,"{'name': 'Adam', 'learning_rate': 1e-06, 'decay': 0.0, 'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-07, 'amsgrad': False}"
Simple_LSTM,Simple_LSTM_8,10,8,1,1958.636684179306,Simple_LSTM_8,c:\Programming\LSTM_Study\out\AUS_2006_30x5_500x2_P10_P50,30,5,500,0.2,10,50,1e-06,1,1,32,"{'name': 'Adam', 'learning_rate': 1e-06, 'decay': 0.0, 'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-07, 'amsgrad': False}"
Simple_LSTM,Simple_LSTM_11,10,11,1,2246.1918425559998,Simple_LSTM_11,c:\Programming\LSTM_Study\out\AUS_2006_30x5_500x2_P10_P50,30,5,500,0.2,10,50,1e-06,1,1,180,"{'name': 'Adam', 'learning_rate': 1e-06, 'decay': 0.0, 'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-07, 'amsgrad': False}"
Bidirectional,Bidirectional_5,10,5,1,1895.0505619049072,Bidirectional_5,c:\Programming\LSTM_Study\out\AUS_2006_30x5_500x2_P10_P50,30,5,500,0.2,10,50,1e-06,1,1,24,"{'name': 'Adam', 'learning_rate': 1e-06, 'decay': 0.0, 'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-07, 'amsgrad': False}"
Bidirectional,Bidirectional_8,10,8,1,2208.077708721161,Bidirectional_8,c:\Programming\LSTM_Study\out\AUS_2006_30x5_500x2_P10_P50,30,5,500,0.2,10,50,1e-06,1,1,32,"{'name': 'Adam', 'learning_rate': 1e-06, 'decay': 0.0, 'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-07, 'amsgrad': False}"
Bidirectional,Bidirectional_11,10,11,1,2821.510982990265,Bidirectional_11,c:\Programming\LSTM_Study\out\AUS_2006_30x5_500x2_P10_P50,30,5,500,0.2,10,50,1e-06,1,1,386,"{'name': 'Adam', 'learning_rate': 1e-06, 'decay': 0.0, 'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-07, 'amsgrad': False}"
