SA2_names,2012,2013,2014,2015,2016,2012,2013,2014,2015,2016,2012,2013,2014,2015,2016,2012,2013,2014,2015,2016,2012,2013,2014,2015,2016,2012,2013,2014,2015,2016,2012,2013,2014,2015,2016,2012,2013,2014,2015,2016,2012,2013,2014,2015,2016,2012,2013,2014,2015,2016,2012,2013,2014,2015,2016,2012,2013,2014,2015,2016,2012,2013,2014,2015,2016,2012,2013,2014,2015,2016,2012,2013,2014,2015,2016,2012,2013,2014,2015,2016,2012,2013,2014,2015,2016,2012,2013,2014,2015,2016
info,Simple_LSTM 5 steps,Simple_LSTM 5 steps,Simple_LSTM 5 steps,Simple_LSTM 5 steps,Simple_LSTM 5 steps,Simple_LSTM 5 steps,Simple_LSTM 5 steps,Simple_LSTM 5 steps,Simple_LSTM 5 steps,Simple_LSTM 5 steps,Simple_LSTM 5 steps,Simple_LSTM 5 steps,Simple_LSTM 5 steps,Simple_LSTM 5 steps,Simple_LSTM 5 steps,Simple_LSTM 8 steps,Simple_LSTM 8 steps,Simple_LSTM 8 steps,Simple_LSTM 8 steps,Simple_LSTM 8 steps,Simple_LSTM 8 steps,Simple_LSTM 8 steps,Simple_LSTM 8 steps,Simple_LSTM 8 steps,Simple_LSTM 8 steps,Simple_LSTM 8 steps,Simple_LSTM 8 steps,Simple_LSTM 8 steps,Simple_LSTM 8 steps,Simple_LSTM 8 steps,Simple_LSTM 11 steps,Simple_LSTM 11 steps,Simple_LSTM 11 steps,Simple_LSTM 11 steps,Simple_LSTM 11 steps,Simple_LSTM 11 steps,Simple_LSTM 11 steps,Simple_LSTM 11 steps,Simple_LSTM 11 steps,Simple_LSTM 11 steps,Simple_LSTM 11 steps,Simple_LSTM 11 steps,Simple_LSTM 11 steps,Simple_LSTM 11 steps,Simple_LSTM 11 steps,Bidirectional 5 steps,Bidirectional 5 steps,Bidirectional 5 steps,Bidirectional 5 steps,Bidirectional 5 steps,Bidirectional 5 steps,Bidirectional 5 steps,Bidirectional 5 steps,Bidirectional 5 steps,Bidirectional 5 steps,Bidirectional 5 steps,Bidirectional 5 steps,Bidirectional 5 steps,Bidirectional 5 steps,Bidirectional 5 steps,Bidirectional 8 steps,Bidirectional 8 steps,Bidirectional 8 steps,Bidirectional 8 steps,Bidirectional 8 steps,Bidirectional 8 steps,Bidirectional 8 steps,Bidirectional 8 steps,Bidirectional 8 steps,Bidirectional 8 steps,Bidirectional 8 steps,Bidirectional 8 steps,Bidirectional 8 steps,Bidirectional 8 steps,Bidirectional 8 steps,Bidirectional 11 steps,Bidirectional 11 steps,Bidirectional 11 steps,Bidirectional 11 steps,Bidirectional 11 steps,Bidirectional 11 steps,Bidirectional 11 steps,Bidirectional 11 steps,Bidirectional 11 steps,Bidirectional 11 steps,Bidirectional 11 steps,Bidirectional 11 steps,Bidirectional 11 steps,Bidirectional 11 steps,Bidirectional 11 steps
Queanbeyan,10833.94824,10938.83496,11025.77637,11097.06934,11154.71777,0.331662905,1.006018453,1.546777684,1.033895158,0.670367111,,,,,,10850.92676,10983.23633,11101.01563,11206.44238,11301.65527,0.175466809,0.604196126,0.874938611,0.058482272,0.638070111,,,,,,10847.77539,10979.56738,11099.75977,11210.03906,11311.70117,0.204458228,0.637399251,0.886152642,0.026406292,0.727526018,,,,,,10843.22461,10957.9707,11054.71094,11135.23926,11201.40723,0.246323741,0.832844316,1.288410238,0.6934874,0.254610627,,,,,,10840.04004,10955.84375,11052.27246,11131.11816,11194.56152,0.275620616,0.85209276,1.310184294,0.730240221,0.315569693,,,,,,10844.46973,10968.00293,11078.3291,11177.14551,11265.43848,0.234869121,0.742054935,1.077514943,0.319758247,0.315569693,,,,,
Queanbeyan-East,5064.982422,5164.190918,5249.447266,5322.32959,5382.908691,1.890613999,3.636181376,5.686476054,7.283402335,8.30802196,,,,,,5063.56543,5163.223633,5250.851074,5327.572754,5394.478516,1.862108825,3.616769673,5.71473876,7.38908998,8.540815204,,,,,,5066.308594,5164.404297,5251.430176,5329.702148,5400.708496,1.91729217,3.640463513,5.726397741,7.432012668,8.666166923,,,,,,5063.077637,5157.129395,5236.236328,5303.39209,5360.913086,1.852296051,3.494469086,5.420501875,6.901674861,7.865454445,,,,,,5065.303711,5161.975098,5246.502441,5320.268066,5384.816895,1.897077267,3.59171378,5.627188271,7.241847741,8.346416389,,,,,,5059.674805,5151.870117,5236.658203,5316.833984,5393.401855,1.78384238,3.388924688,5.428995432,7.172626172,8.519152022,,,,,
QueanbeyanRegion,14864.91895,15096.67871,15310.9668,15509.25586,15690.90332,0.841044992,2.026875781,4.06662408,6.671946929,9.253927938,,,,,,14863.59277,15087.15918,15285.10254,15460.82715,15616.84766,0.849891445,2.088654814,4.228680833,6.96337015,9.68221817,,,,,,14853.87109,15064.15918,15247.89746,15410.55176,15556.41797,0.914741553,2.237918232,4.461795358,7.265905898,10.03170454,,,,,,14867.6875,15102.19043,15318.79785,15521.51758,15708.86914,0.822576879,1.991106304,4.017557321,6.598161162,9.150025212,,,,,,14854.75,15064.91504,15247.76953,15408.01074,15548.87988,0.908878661,2.233012921,4.462596922,7.281196641,10.07529997,,,,,,14857.10352,15072.2168,15260.31543,15425.44922,15571.03711,0.893179137,2.185626602,4.383988536,7.176259365,9.947156848,,,,,
QueanbeyanWest-Jerrabomberra,13298.50781,13366.64063,13426.2666,13478.37109,13523.93555,0.715751382,1.185773089,1.768108857,2.388112228,2.843616326,,,,,,13297.1875,13362.4873,13415.08984,13456.71387,13488.50195,0.705752045,1.154332359,1.683391524,2.223593643,2.574159339,,,,,,13302.72656,13381.33691,13457.37207,13532.96582,13609.15137,0.747701927,1.297024331,2.003881379,2.802839717,3.491645378,,,,,,13298.22461,13364.4375,13419.75,13465.5293,13502.84668,0.713606554,1.169095382,1.71871447,2.290559836,2.683244712,,,,,,13299.80762,13370.79395,13432.28809,13486.26465,13534.08887,0.725595404,1.217213818,1.813750367,2.448075421,2.920827887,,,,,,13296.06445,13364.0459,13426.3457,13485.38086,13542.37109,0.697246691,1.16613095,1.76870843,2.441361739,2.983810599,,,,,
Bombala,2473.009033,2466.058838,2461.954346,2459.844971,2459.411865,0.447158132,0.614395671,1.023978076,1.311572105,1.628589472,,,,,,2461.108154,2434.060059,2402.806396,2367.402588,2327.861084,0.03622444,0.69114408,1.403102319,2.495774799,3.807393224,,,,,,2463.853516,2443.67749,2424.147461,2405.672363,2387.996826,0.075284956,0.298756008,0.527391837,0.919589651,1.3224452,,,,,,2467.06665,2450.644287,2434.41333,2418.105469,2401.567139,0.205794086,0.01451297,0.106141564,0.407517762,0.761688485,,,,,,2467.791748,2452.581055,2437.9021,2423.512451,2409.133789,0.235245656,0.064506515,0.037016808,0.184824911,0.449016981,,,,,,2472.544922,2466.026855,2463.334229,2463.970459,2467.317871,0.428307144,0.613090798,1.080600267,1.481485131,1.955283929,,,,,
Cooma,6931.776855,6925.516113,6916.685547,6905.597168,6892.70166,0.011208418,0.021896495,0.038842159,0.270032931,0.33044629,,,,,,6931.712891,6926.791504,6920.788086,6914.04834,6906.768555,0.010285538,0.040316348,0.098178854,0.392744879,0.535204581,,,,,,6934.950684,6935.036133,6935.359863,6935.78125,6936.17627,0.057000196,0.159389555,0.308936408,0.708309133,0.963264476,,,,,,6931.716309,6925.659668,6917.416504,6907.412109,6896.032227,0.010334852,0.023969786,0.049414288,0.296386081,0.378926151,,,,,,6930.155762,6922.041992,6911.537109,6899.042969,6884.793457,0.012180613,0.028278565,0.035621791,0.174865235,0.215334163,,,,,,6934.530762,6933.459961,6931.799805,6929.42627,6926.344727,0.050941592,0.136625663,0.25744583,0.616034115,0.820156136,,,,,
CoomaRegion,3291.314453,3306.397217,3316.649658,3322.425293,3324.252441,0.283804178,0.376357523,0.352485876,0.254233342,0.082583667,,,,,,3288.902588,3300.623779,3306.601807,3307.633789,3304.537842,0.210316511,0.201086196,0.048466162,0.192100511,0.675147526,,,,,,3287.994385,3298.942139,3305.289795,3307.86792,3307.532227,0.182644265,0.150034568,0.008768379,0.185035609,0.585144979,,,,,,3292.39209,3308.823242,3320.737793,3328.640381,3332.999512,0.316638935,0.450007352,0.47618133,0.441773713,0.180327975,,,,,,3289.748779,3302.922607,3310.892334,3314.045654,3312.970459,0.236099308,0.270874542,0.178285446,0.001377619,0.421687437,,,,,,3284.916504,3290.32251,3289.178955,3282.854248,3272.619385,0.088863617,0.111642084,0.4787003,0.939823535,1.634524053,,,,,
Jindabyne-Berridale,6915.832031,6924.927246,6929.795898,6931.035645,6929.026855,0.23323671,0.546786642,0.818721934,1.267298511,2.00782272,,,,,,6923.583496,6942.092773,6956.916016,6968.36084,6976.665527,0.121415232,0.300261763,0.430570837,0.735600572,1.3341037,,,,,,6921.578125,6940.022949,6956.669434,6971.942871,6986.262695,0.150344417,0.329987804,0.434099992,0.684574486,1.198377948,,,,,,6914.74707,6921.759766,6924.876953,6924.443848,6921.056641,0.248888195,0.592276811,0.889123327,1.361198751,2.12053966,,,,,,6919.20459,6933.085449,6942.931641,6948.97998,6951.63623,0.184584682,0.429621582,0.630719327,1.01168119,1.688074806,,,,,,6922.440918,6942.44873,6962.075195,6981.601074,7001.206055,0.137897894,0.295149641,0.356731139,0.546993245,0.987044906,,,,,
BatemansBay,7850.812988,7911.491211,7960.451172,7997.398438,8022.982422,1.027062003,1.742428124,2.057066306,2.150957178,1.930916299,,,,,,7843.54834,7898.36084,7945.251465,7984.137695,8015.188477,0.933577916,1.573570471,1.862198267,1.981577409,1.831895268,,,,,,7866.262695,7953.027832,8036.706055,8116.202148,8190.527832,1.225874345,2.27659249,3.034693009,3.668439755,4.059558278,,,,,,7854.425293,7920.995605,7977.30127,8024.65625,8063.26123,1.073546429,1.86465542,2.273093199,2.499121855,2.442653163,,,,,,7851.391602,7912.342285,7965.60498,8011.313965,8049.154785,1.034507805,1.753373009,2.123140775,2.328700534,2.263432666,,,,,,7858.72998,7933.5625,8001.30957,8062.216797,8116.530762,1.128940683,2.026266718,2.580891927,2.978883598,3.119435418,,,,,
BatemansBay-South,8680.96875,8767.366211,8839.365234,8897.353516,8942.283203,1.425035051,2.590290322,3.602499231,4.441290241,5.079708615,,,,,,8683.251953,8774.948242,8853.824219,8919.789063,8973.557617,1.451711101,2.679010557,3.771966933,4.704649167,5.447210543,,,,,,8687.408203,8787.47168,8878.201172,8959.90332,9033.033203,1.500271096,2.825552067,4.057678995,5.175529056,6.146101094,,,,,,8678.800781,8761.462891,8828.875977,8881.902344,8921.804688,1.399705354,2.521213323,3.479559031,4.25991717,4.839068008,,,,,,8680.942383,8770.166992,8845.870117,8907.745117,8956.405273,1.424726987,2.62306333,3.678740239,4.563271712,5.245655387,,,,,,8687.548828,8786.62793,8876.193359,8956.817383,9029.166992,1.501914104,2.815679027,4.034146266,5.139304881,6.100669708,,,,,
Bega-Tathra,8354.674805,8352.292969,8343.811523,8329.800781,8310.90625,0.48034777,1.13289573,1.837511489,2.461349166,3.282831956,,,,,,8359.015625,8363.318359,8361.59082,8354.158203,8341.722656,0.42864056,1.002386845,1.62834329,2.176133453,2.924209749,,,,,,8361.455078,8372.076172,8379.996094,8385.410156,8388.617188,0.399582155,0.898719556,1.411810662,1.810185524,2.378480304,,,,,,8356.62793,8356.208008,8349.920898,8338.158203,8321.681641,0.457082434,1.086552938,1.765636489,2.363487083,3.157434649,,,,,,8354.635742,8355.079102,8349.130859,8336.975586,8319.866211,0.480813077,1.099915938,1.774931066,2.377335059,3.178561493,,,,,,8359.576172,8366.724609,8371.043945,8372.665039,8371.961914,0.421963408,0.96206665,1.517130055,1.959425772,2.572304037,,,,,
Bega-EdenHinterland,9061.327148,9045.057617,9022.233398,8994.219727,8961.992188,0.247009055,0.344548671,0.29161181,0.258830973,0.11161961,,,,,,9068.655273,9062.05957,9045.351563,9020.015625,8987.476563,0.328081352,0.533165857,0.548594514,0.546378609,0.396297615,,,,,,9070.473633,9073.331055,9072.711914,9069.193359,9063.320313,0.348198173,0.658210059,0.852733593,1.094564256,1.243524492,,,,,,9064.359375,9051.706055,9031.486328,9004.676758,8972.576172,0.280555095,0.418305466,0.394467854,0.375395807,0.229849999,,,,,,9063.743164,9052.541016,9031.469727,9001.895508,8965.486328,0.273737848,0.427568401,0.39428331,0.344393131,0.150651565,,,,,,9068.816406,9068.876953,9067.012695,9063.630859,9059.166992,0.329863992,0.608796906,0.789380784,1.032558905,1.197129046,,,,,
