Simple_LSTM,Simple_LSTM_5,10,5,1,1559.68528008461,Simple_LSTM_5,c:\Programming\LSTM_Study\out\SingleTrain_AUS_2006_30x5_500x2_P10_P50,30,5,500,0.2,10,50,5e-06,1,1,27,"{'name': 'Adam', 'learning_rate': 5e-06, 'decay': 0.0, 'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-07, 'amsgrad': False}"
Simple_LSTM,Simple_LSTM_8,10,8,1,1349.0564503669739,Simple_LSTM_8,c:\Programming\LSTM_Study\out\SingleTrain_AUS_2006_30x5_500x2_P10_P50,30,5,500,0.2,10,50,5e-06,1,1,32,"{'name': 'Adam', 'learning_rate': 5e-06, 'decay': 0.0, 'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-07, 'amsgrad': False}"
Simple_LSTM,Simple_LSTM_11,10,11,1,1374.7382991313934,Simple_LSTM_11,c:\Programming\LSTM_Study\out\SingleTrain_AUS_2006_30x5_500x2_P10_P50,30,5,500,0.2,10,50,5e-06,1,1,180,"{'name': 'Adam', 'learning_rate': 5e-06, 'decay': 0.0, 'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-07, 'amsgrad': False}"
Bidirectional,Bidirectional_5,10,5,1,2044.6719148159027,Bidirectional_5,c:\Programming\LSTM_Study\out\SingleTrain_AUS_2006_30x5_500x2_P10_P50,30,5,500,0.2,10,50,5e-06,1,1,24,"{'name': 'Adam', 'learning_rate': 5e-06, 'decay': 0.0, 'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-07, 'amsgrad': False}"
Bidirectional,Bidirectional_8,10,8,1,1828.8590171337128,Bidirectional_8,c:\Programming\LSTM_Study\out\SingleTrain_AUS_2006_30x5_500x2_P10_P50,30,5,500,0.2,10,50,5e-06,1,1,32,"{'name': 'Adam', 'learning_rate': 5e-06, 'decay': 0.0, 'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-07, 'amsgrad': False}"
Bidirectional,Bidirectional_11,10,11,1,2320.8622601032257,Bidirectional_11,c:\Programming\LSTM_Study\out\SingleTrain_AUS_2006_30x5_500x2_P10_P50,30,5,500,0.2,10,50,5e-06,1,1,386,"{'name': 'Adam', 'learning_rate': 5e-06, 'decay': 0.0, 'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-07, 'amsgrad': False}"
