,loss,mse,val_loss,val_mse,lr
0,3.8015881277129886e-05,3.801587445195764e-05,2.4024185691643244e-05,2.4024178856052458e-05,0.0010000000474974513
1,3.2103048807687866e-05,3.2103049306897447e-05,2.1491484456788326e-05,2.1491481675184332e-05,0.0010000000474974513
2,3.645397839580164e-05,3.645398101070896e-05,2.5919350727120974e-05,2.5919343897840008e-05,0.0010000000474974513
3,3.1613545084196865e-05,3.1613537430530414e-05,3.670765301629269e-05,3.670765727292746e-05,0.0010000000474974513
4,3.1369610962520414e-05,3.136962550343014e-05,4.7651383953532706e-05,4.765137782669626e-05,0.0010000000474974513
5,3.350545994849855e-05,3.350546830915846e-05,0.00010362356995920034,0.00010362362809246406,0.0010000000474974513
6,4.356718838672928e-05,4.356718636699952e-05,2.357109794158069e-05,2.3571104975417256e-05,0.0010000000474974513
7,2.823821973275049e-05,2.8238222512300126e-05,2.0679819552905083e-05,2.0679821318481117e-05,0.0010000000474974513
8,3.4294206241238084e-05,3.429420758038759e-05,1.296819759099379e-05,1.296820119023323e-05,0.0010000000474974513
9,2.9365489920953142e-05,2.936547934950795e-05,2.0613986933761282e-05,2.061399027297739e-05,0.0010000000474974513
10,3.0586622592253565e-05,3.05866269627586e-05,0.00011353963912866953,0.00011353965237503871,0.0010000000474974513
11,1.82222704431199e-05,1.822227204684168e-05,1.2169063421316359e-05,1.216906002809992e-05,0.00020000000949949026
12,1.734043363722888e-05,1.7340442354907282e-05,1.4122996168931767e-05,1.412299843650544e-05,0.00020000000949949026
13,1.765081676599888e-05,1.7650807421887293e-05,1.215653862388197e-05,1.215654265251942e-05,0.00020000000949949026
14,1.793308154672397e-05,1.793308911146596e-05,1.4175598509042401e-05,1.4175599062582478e-05,0.00020000000949949026
15,1.8825672465372442e-05,1.882567084976472e-05,1.322108702297661e-05,1.322108983004e-05,0.00020000000949949026
16,1.869414722822506e-05,1.869413608801551e-05,1.3603443778239674e-05,1.360344140266534e-05,0.00020000000949949026
17,1.862497447027257e-05,1.8624979929882102e-05,1.391783852896295e-05,1.3917837350163609e-05,0.00020000000949949026
18,1.904203007465465e-05,1.90420396393165e-05,1.5234819031899255e-05,1.5234823877108283e-05,0.00020000000949949026
19,1.9571656458465125e-05,1.957164568011649e-05,1.7726182104771447e-05,1.772618452378083e-05,0.00020000000949949026
20,1.9193769629227736e-05,1.919378701131791e-05,1.2700066043763852e-05,1.2700067600235343e-05,0.00020000000949949026
21,1.616010699881997e-05,1.616010740690399e-05,1.206829292235017e-05,1.206829347211169e-05,4.0000002627493814e-05
22,1.610535006447686e-05,1.6105354006867856e-05,1.21126445189025e-05,1.2112642252759542e-05,4.0000002627493814e-05
23,1.600777026984961e-05,1.600777068233583e-05,1.202287267854777e-05,1.2022876035189256e-05,4.0000002627493814e-05
24,1.607569838738426e-05,1.607570084161125e-05,1.2595152251842155e-05,1.2595153748407029e-05,4.0000002627493814e-05
25,1.626193716572035e-05,1.6261934433714487e-05,1.2201884724203013e-05,1.2201888239360414e-05,4.0000002627493814e-05
26,1.6153142491195173e-05,1.6153142496477813e-05,1.2085928202539834e-05,1.208592948387377e-05,4.0000002627493814e-05
27,1.6202536479313927e-05,1.6202540791709907e-05,1.2352270961078403e-05,1.2352269550319761e-05,4.0000002627493814e-05
28,1.6082705279839348e-05,1.6082714864751324e-05,1.3045608820085657e-05,1.3045609193795826e-05,4.0000002627493814e-05
29,1.6160520920380004e-05,1.6160522136487998e-05,1.2580292128771978e-05,1.258028805750655e-05,4.0000002627493814e-05
30,1.620766045426462e-05,1.6207663065870292e-05,1.3610104065646274e-05,1.3610104360850528e-05,4.0000002627493814e-05
31,1.558997855849093e-05,1.5589983377140015e-05,1.2144598538434272e-05,1.2144596439611632e-05,8.000000889296643e-06
32,1.5553933757656847e-05,1.5553934645140544e-05,1.2453471596194444e-05,1.2453473573259544e-05,8.000000889296643e-06
