,loss,mse,val_loss,val_mse,lr
0,0.00010979057642174137,0.00010979055514326319,7.156116210377862e-05,7.156115316320211e-05,0.0010000000474974513
1,8.177974402270256e-05,8.177973359124735e-05,7.984969850674591e-05,7.984967669472098e-05,0.0010000000474974513
2,9.123393130848308e-05,9.123395284404978e-05,9.398869697449181e-05,9.398867405252531e-05,0.0010000000474974513
3,6.717006595821234e-05,6.717006908729672e-05,5.7559490227619914e-05,5.7559507695259526e-05,0.0010000000474974513
4,6.235210774070831e-05,6.235211185412481e-05,5.377234086184432e-05,5.377236084314063e-05,0.0010000000474974513
5,0.00010778485687720271,0.000107784871943295,8.244459816122698e-05,8.244461059803143e-05,0.0010000000474974513
6,8.563489063289278e-05,8.563490700908005e-05,7.053254177657611e-05,7.053252193145454e-05,0.0010000000474974513
7,7.923639157345422e-05,7.923639350337908e-05,3.409209193309267e-05,3.4092085115844384e-05,0.0010000000474974513
8,7.794022635832201e-05,7.79402325861156e-05,6.380990747893532e-05,6.380991544574499e-05,0.0010000000474974513
9,5.6968449177060436e-05,5.6968445278471336e-05,7.147447108853538e-05,7.147448195610195e-05,0.0010000000474974513
10,9.0623163400897e-05,9.06231434782967e-05,6.047410778935244e-05,6.047410352039151e-05,0.0010000000474974513
11,4.470105039795311e-05,4.4701060687657446e-05,3.3938755062821775e-05,3.393875158508308e-05,0.00020000000949949026
12,4.028438087492634e-05,4.028437615488656e-05,3.3237691176151205e-05,3.323768396512605e-05,0.00020000000949949026
13,4.180103036822839e-05,4.1801034967647865e-05,2.5521398703545285e-05,2.552139812905807e-05,0.00020000000949949026
14,4.3012930589766596e-05,4.3012922105845064e-05,5.4615403520258045e-05,5.461539694806561e-05,0.00020000000949949026
15,4.4248983783800673e-05,4.424899452715181e-05,6.029056229064786e-05,6.029056021361612e-05,0.00020000000949949026
16,4.01988194934834e-05,4.01988290832378e-05,2.2371026407393375e-05,2.2371021259459667e-05,0.00020000000949949026
17,3.945149395696624e-05,3.9451482734875754e-05,2.262524913872572e-05,2.2625254132435657e-05,0.00020000000949949026
18,3.891088865980928e-05,3.8910904549993575e-05,2.415453346610496e-05,2.4154527636710554e-05,0.00020000000949949026
19,3.8891283014449106e-05,3.8891277654329315e-05,2.8987220539138637e-05,2.89872259600088e-05,0.00020000000949949026
20,4.040867373184605e-05,4.0408671338809654e-05,3.796026186703879e-05,3.796027158387005e-05,0.00020000000949949026
21,3.544926403573135e-05,3.5449262213660404e-05,2.1183747437407083e-05,2.1183746866881847e-05,4.0000002627493814e-05
22,3.448427149049788e-05,3.44842737831641e-05,2.007554810647069e-05,2.0075549400644377e-05,4.0000002627493814e-05
23,3.4805152610657486e-05,3.480516534182243e-05,2.1447957784733573e-05,2.1447962353704497e-05,4.0000002627493814e-05
24,3.459237035491288e-05,3.4592369047459215e-05,2.213849749014759e-05,2.213849438703619e-05,4.0000002627493814e-05
25,3.4066239577890616e-05,3.4066240914398804e-05,2.0174225612411918e-05,2.0174227756797336e-05,4.0000002627493814e-05
26,3.424724771286716e-05,3.424724854994565e-05,1.9620028639594922e-05,1.9620027160272002e-05,4.0000002627493814e-05
27,3.406142591650115e-05,3.4061424230458215e-05,2.0772537469643702e-05,2.0772531570401043e-05,4.0000002627493814e-05
28,3.3839263046119316e-05,3.383925650268793e-05,2.0317557317241478e-05,2.0317560483817942e-05,4.0000002627493814e-05
29,3.50006748320899e-05,3.500067032291554e-05,2.5986474882154665e-05,2.5986473701777868e-05,4.0000002627493814e-05
30,3.403741039986634e-05,3.403741357033141e-05,2.153320471623397e-05,2.1533203835133463e-05,4.0000002627493814e-05
31,3.28261780614262e-05,3.282617763034068e-05,1.909976323480818e-05,1.909976163005922e-05,8.000000889296643e-06
32,3.2741260668595294e-05,3.274126356700435e-05,1.9378036338961686e-05,1.9378036085981876e-05,8.000000889296643e-06
33,3.262005810518747e-05,3.2620060665067285e-05,1.8767097822796533e-05,1.8767099390970543e-05,8.000000889296643e-06
34,3.267395097444134e-05,3.267395368311554e-05,2.1462955847356613e-05,2.1462945369421504e-05,8.000000889296643e-06
35,3.2644054590502584e-05,3.264404585934244e-05,1.90228486541323e-05,1.902284384414088e-05,8.000000889296643e-06
36,3.270334796726457e-05,3.270334855187684e-05,1.877700736465753e-05,1.8777007426251657e-05,8.000000889296643e-06
37,3.261385820702909e-05,3.261387610109523e-05,1.939244383529451e-05,1.939244793902617e-05,8.000000889296643e-06
38,3.2545161617096755e-05,3.254516559536569e-05,2.050233355226921e-05,2.050233342743013e-05,8.000000889296643e-06
39,3.261441452371956e-05,3.261441088397987e-05,1.9397311598045276e-05,1.9397308278712444e-05,8.000000889296643e-06
