,loss,mse,val_loss,val_mse,lr
36,1.5701181690852336e-05,1.5701178199378774e-05,1.2502476081761441e-05,1.2502473509812262e-05,8.000000889296643e-06
37,1.5672595255995474e-05,1.5672596418880858e-05,1.2147593346191403e-05,1.214759595313808e-05,8.000000889296643e-06
38,1.575087899677479e-05,1.5750878446851857e-05,1.2055200300597078e-05,1.2055204024363775e-05,8.000000889296643e-06
39,1.57638949853488e-05,1.5763891497044824e-05,1.2177918927584046e-05,1.217791395902168e-05,8.000000889296643e-06
40,1.569799351519628e-05,1.5697996786911972e-05,1.207680421361594e-05,1.2076805433025584e-05,8.000000889296643e-06
41,1.5635792264808207e-05,1.5635794625268318e-05,1.2041211516024151e-05,1.2041214176861104e-05,4.999999873689376e-06
42,1.5617545654621513e-05,1.5617551980540156e-05,1.202445622929712e-05,1.2024454917991534e-05,4.999999873689376e-06
43,1.5570796466310122e-05,1.5570791219943203e-05,1.2194509533222119e-05,1.2194510418339632e-05,4.999999873689376e-06
44,1.5585823021202538e-05,1.5585823348374106e-05,1.2112370312082832e-05,1.2112374861317221e-05,4.999999873689376e-06
45,1.5596829816240466e-05,1.559682823426556e-05,1.2066059009427325e-05,1.2066063391102944e-05,4.999999873689376e-06
46,1.5530058593399184e-05,1.5530065866187215e-05,1.2204587199004983e-05,1.2204584891151171e-05,4.999999873689376e-06
47,1.55570752034223e-05,1.5557074220851064e-05,1.2898026732454362e-05,1.2898030036012642e-05,4.999999873689376e-06
48,1.559220393601217e-05,1.5592204363201745e-05,1.2101409354286559e-05,1.210140635521384e-05,4.999999873689376e-06
49,1.5598374802800323e-05,1.5598379832226783e-05,1.2065441945556313e-05,1.2065442206221633e-05,4.999999873689376e-06
50,1.564126863017245e-05,1.5641267964383587e-05,1.2148315999014934e-05,1.2148321729910094e-05,4.999999873689376e-06
51,1.5614297501047502e-05,1.56142905325396e-05,1.2147401048628925e-05,1.214739586430369e-05,4.999999873689376e-06
52,1.5559137614284376e-05,1.55591442307923e-05,1.2130157345968404e-05,1.2130157301726285e-05,4.999999873689376e-06
53,1.5607454702038915e-05,1.5607449313392863e-05,1.2543454958889743e-05,1.2543456250568852e-05,4.999999873689376e-06
54,1.5621657146085203e-05,1.5621653801645152e-05,1.2323599445127258e-05,1.2323601367825177e-05,4.999999873689376e-06
55,1.557310821800612e-05,1.557310861244332e-05,1.2126818722195495e-05,1.2126818546676077e-05,4.999999873689376e-06
56,1.5557582224091225e-05,1.5557578080915846e-05,1.204225002558689e-05,1.2042239177390002e-05,4.999999873689376e-06
57,1.5550830059179145e-05,1.555082963022869e-05,1.217767161445154e-05,1.2177672033431008e-05,4.999999873689376e-06
58,1.5581338124450915e-05,1.5581337720504962e-05,1.2100944104971883e-05,1.210094524140004e-05,4.999999873689376e-06
59,1.563169733191497e-05,1.563169644214213e-05,1.227328592862706e-05,1.2273288120923098e-05,4.999999873689376e-06
60,1.5539480536250445e-05,1.5539480955339968e-05,1.2136058395290677e-05,1.2136058103351388e-05,4.999999873689376e-06
61,1.5659560349755576e-05,1.565955244586803e-05,1.217465292405762e-05,1.217465160152642e-05,4.999999873689376e-06
62,1.5540145965187566e-05,1.554014306748286e-05,1.2067353056571047e-05,1.2067352145095356e-05,4.999999873689376e-06
63,1.5577167505926657e-05,1.5577174053760245e-05,1.2330182767223392e-05,1.2330183380981907e-05,4.999999873689376e-06
64,1.5550159949910093e-05,1.5550160242128186e-05,1.201835952588094e-05,1.2018359484500252e-05,4.999999873689376e-06
65,1.5565177282455793e-05,1.5565174180665053e-05,1.250474753914797e-05,1.2504749065556098e-05,4.999999873689376e-06
66,1.558897458234517e-05,1.5588977475999855e-05,1.2615315145288445e-05,1.2615315426955931e-05,4.999999873689376e-06
67,1.5615811493295757e-05,1.561580393172335e-05,1.2929457163054574e-05,1.2929457625432406e-05,4.999999873689376e-06
68,1.5615756823947823e-05,1.561575845698826e-05,1.2104378296343803e-05,1.210437676490983e-05,4.999999873689376e-06
